,cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,ntrcdsm,cd3less,cd3t12s,cd1t3s,cdov3s,ntrtmlg,cd3les,cd3t12,cd1t3,cdov3
1694,8661,12373,524757,1095807.0,FARMERS BANK,Parsons,TN,38363,12/31/2016,8/17/2020,SM,29 E. Main St.,TOWNSEND FINANCIAL CORP,1,0,0,8,0,Decatur,,,3/9/1907,1/1/1934,5/11/2015,Stock,0,0,FED,DIF,Dallas,DALLAS,Nashville,St. louis,Southern,Southeast,0,1,www.farmers-bank.com,5337.0,2820.0,2319.0,122.0,76.0,5210,1460.0,2615.0,935.0,200.0
1695,2850,0,307062,2142306.0,FARMERS BANK,Buhl,ID,83316,12/31/2016,8/17/2020,NM,914 Main St.,FARMERS BCORP INC,6,0,0,2,0,Twin Falls,46300.0,"Twin Falls, ID",5/11/1917,1/1/1934,7/28/2015,Stock,0,0,FDIC,DIF,San Francisco,SAN FRANCISCO,Salt Lake City,San Francisco,Western,Western,0,1,www.farmersbankidaho.com,45167.0,12602.0,21826.0,9916.0,823.0,39847,11674.0,19692.0,6915.0,1566.0
1696,15437,13940,728742,1098732.0,FARMERS BANK & CAPITAL TRUST COMPANY,Frankfort,KY,40601,12/31/2016,8/17/2020,SM,125 W. Main St,FARMERS CAPITAL BANK CORP,8,0,0,4,0,Franklin,,,2/16/1850,1/1/1934,5/8/2010,Stock,0,1,FED,DIF,Chicago,CHICAGO,Lexington,St. louis,Central,Southeast,0,0,,72003.0,11409.0,30025.0,21597.0,8971.0,35525,6730.0,15647.0,9642.0,3506.0
1697,17614,10157,482156,1055155.0,FARMERS BANK & TRUST,Great Bend,KS,67530,12/31/2016,8/17/2020,NM,1017 Harrison St.,FARMERS ENTERPRISES INC,9,0,0,2,1,Barton,,,8/1/1907,6/7/1956,6/27/2013,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Hays,Kansas City,Western,Western,0,1,http://www.farmersbankks.com,59916.0,13170.0,24496.0,17270.0,4980.0,198317,99106.0,67117.0,28195.0,3899.0
1698,4621,0,984351,1062854.0,FARMERS BANK & TRUST,Atwood,KS,67730,12/31/2016,8/17/2020,NM,101 S. 4th St.,RAWLINS BANCSHARES INC,3,0,0,2,1,Rawlins,,,1/1/1914,1/1/1934,3/31/2006,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Hays,Kansas City,Western,Western,0,1,www.farmersbank-trust.com,3214.0,1794.0,1191.0,185.0,44.0,3019,900.0,2015.0,104.0,0.0
1699,1291,10472,12946,1135413.0,FARMERS BANK & TRUST COMPANY,Magnolia,AR,71753,12/31/2016,8/17/2020,SM,200 E. Main St.,MAGNOLIA BANKING CORP,25,0,1,4,1,Columbia,,,1/1/1906,1/1/1934,1/17/2015,Stock,0,1,FED,DIF,Dallas,DALLAS,Shreveport,St. louis,Southern,Southeast,0,1,www.myfarmers.bank,143753.0,21992.0,71018.0,39611.0,11132.0,380933,64558.0,215489.0,83388.0,17498.0
1700,2765,9952,46941,1098554.0,FARMERS BANK AND TRUST COMPANY,Princeton,KY,42445,12/31/2016,8/17/2020,NM,111 W. Washington St.,UNITED BCORP OF PRINCETON INC,2,0,0,4,1,Caldwell,,,1/1/1900,1/1/1934,5/12/2016,Stock,0,1,FDIC,DIF,Chicago,CHICAGO,Hopkinsville,St. louis,Central,Southeast,0,1,www.yournxtbank.com,16761.0,3418.0,6721.0,5050.0,1572.0,7366,2255.0,2966.0,1082.0,1063.0
1701,1027,16010,33147,1247615.0,FARMERS BANK AND TRUST COMPANY,Blytheville,AR,72315,12/31/2016,8/17/2020,SM,400 W. Main St.,FARMERS BCORP INC,9,0,1,4,1,Mississippi,,,3/16/1908,1/1/1934,1/1/2012,Stock,0,1,FED,DIF,Dallas,DALLAS,Memphis,St. louis,Southern,Southeast,0,1,www.fbtbly.com,35585.0,9110.0,20220.0,4072.0,2183.0,111914,27056.0,68534.0,9629.0,6695.0
1702,12869,13658,262741,1246962.0,FARMERS BANK AND TRUST COMPANY,Marion,KY,42064,12/31/2016,8/17/2020,NM,201 S. Main St.,FARMERS BCORP INC OF MARION KY,5,0,0,8,1,Crittenden,,,12/1/1899,1/1/1934,4/22/2016,Stock,0,1,FDIC,DIF,Chicago,CHICAGO,Hopkinsville,St. louis,Central,Southeast,0,1,www.farmers247.com,23410.0,9432.0,9421.0,3628.0,929.0,26587,4600.0,21323.0,564.0,100.0
1703,18528,0,139955,1056170.0,FARMERS BANK OF COOK,Cook,NE,68329,12/31/2016,8/17/2020,NM,129 W. Main St.,BANCOOK CORP,8,0,0,2,0,Johnson,,,5/1/1890,5/18/1962,6/4/2014,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Omaha,Kansas City,Western,Western,0,1,http://www.themainstreet.bank,16777.0,3945.0,7087.0,2421.0,3323.0,13859,4113.0,2797.0,2797.0,4152.0
1704,16103,0,3458,1061165.0,FARMERS BANK OF GREEN CITY,Green City,MO,63545,12/31/2016,8/17/2020,NM,1 Lincoln St.,GREEN CITY BANCSHARES INC,2,0,0,2,0,Sullivan,,,11/21/1943,11/22/1943,2/24/2014,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Columbia Mo,Kansas City,Western,West,0,1,www.farmbank.com,8068.0,1859.0,3421.0,2092.0,696.0,9919,2328.0,4053.0,2546.0,992.0
1705,8267,10998,742355,1066094.0,FARMERS BANK OF LINCOLN,Lincoln,MO,65338,12/31/2016,8/17/2020,SM,Main &hwy. 65,LINCOLN BANCSHARES INC,2,0,0,8,1,Benton,,,1/11/1890,1/1/1934,1/1/2012,Stock,0,0,FED,DIF,Kansas City,KANSAS CITY,Columbia Mo,Kansas City,Western,West,0,1,http://www.fblmo.com,22223.0,4880.0,6616.0,5399.0,5328.0,15600,5179.0,4745.0,3945.0,1731.0
1706,8268,0,743950,,"FARMERS BANK OF LOHMAN, MISSOURI",Lohman,MO,65053,12/31/2016,8/17/2020,NM,2903 Main St.,,2,0,0,7,0,Cole,27620.0,"Jefferson City, MO",2/23/1909,1/1/1934,5/28/2015,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Columbia Mo,St. louis,Western,West,0,1,www.farmersbankoflohman.com,17146.0,7599.0,7837.0,1246.0,464.0,6140,2885.0,2551.0,704.0,0.0
1707,4539,0,303952,1249495.0,FARMERS BANK OF NORTHERN MISSOURI,Unionville,MO,63565,12/31/2016,8/17/2020,SM,1604 Main St.,NORTHERN MO BANCSHARES INC,8,0,1,2,0,Putnam,,,6/1/1901,1/1/1934,1/30/2016,Stock,0,0,FED,DIF,Kansas City,KANSAS CITY,Columbia Mo,Kansas City,Western,West,0,1,www.onlinefarmersbank.com,72019.0,22986.0,27439.0,15618.0,5976.0,31843,9339.0,10935.0,6461.0,5108.0
1708,34711,9008,19972,,FARMERS BUILDING AND SAVINGS BANK,Rochester,PA,15074,12/31/2016,8/17/2020,SB,290 W. Park,,1,0,0,8,0,Beaver,38300.0,"Pittsburgh, PA",6/30/1894,12/9/1997,5/3/2012,Non-Stock,0,0,FDIC,DIF,New York,NEW YORK,Wexford,Cleveland,Northeastern,Northeast,0,1,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1709,266,12120,842116,1071511.0,FARMERS DEPOSIT BANK,Cynthiana,KY,41031,12/31/2016,8/17/2020,NM,101 E. Pike St.,FARMERS DEPOSIT BCORP INC,5,0,0,7,1,Harrison,,,1/1/1866,1/1/1934,10/27/2016,Stock,0,1,FDIC,DIF,Chicago,CHICAGO,Lexington,Cleveland,Central,Southeast,0,1,,19047.0,3497.0,10874.0,3916.0,760.0,8430,1428.0,3890.0,2200.0,912.0
1710,10514,14380,449841,2753869.0,"FARMERS DEPOSIT BANK OF MIDDLEBURG, INC.",Middleburg,KY,42541,12/31/2016,8/17/2020,NM,2959 Shorttown Rd.,JOHN R TURNER HOLDING CO,2,0,0,4,1,Casey,,,1/1/1904,1/1/1934,4/1/2012,Stock,0,1,FDIC,DIF,Chicago,CHICAGO,Lexington,St. louis,Central,Southeast,0,1,,10807.0,1778.0,3713.0,2299.0,3017.0,6695,583.0,1986.0,1731.0,2395.0
1711,15118,16041,1002850,1060841.0,FARMERS EXCHANGE BANK,Cherokee,OK,73728,12/31/2016,8/17/2020,NM,419 S. Grand St.,FARMERS EXCHANGE BCORP INC,6,0,0,4,1,Alfalfa,,,3/2/1935,5/3/1935,2/26/2016,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Oklahoma City,Kansas City,Southern,West,0,1,www.gatewayfirst.com,15108.0,4390.0,8672.0,1601.0,445.0,39726,7942.0,27904.0,3408.0,472.0
1712,4611,0,137559,,FARMERS NATIONAL BANK,Phillipsburg,KS,67661,12/31/2016,8/17/2020,N,759 State St.,,5,0,0,2,0,Phillips,,,2/26/1921,1/1/1934,1/19/2012,Stock,0,0,OCC,DIF,Kansas City,KANSAS CITY,Hays,Kansas City,Western,Western,0,1,http://www.farmersnationalbankonline.com,29343.0,8254.0,15726.0,5045.0,318.0,14466,4514.0,8131.0,1821.0,0.0
1713,15928,0,166849,2156835.0,FARMERS NATIONAL BANK OF GRIGGSVILLE,Griggsville,IL,62340,12/31/2016,8/17/2020,N,108 W. Quincy St.,GRIGGSVILLE BANCSHARES INC,3,0,0,2,1,Pike,,,2/13/1943,2/13/1943,10/3/2008,Stock,0,0,OCC,DIF,Chicago,CHICAGO,Springfield Il,St. louis,Central,Central,0,1,www.fnbgriggsville.com,19662.0,3411.0,7154.0,7186.0,1911.0,18447,1444.0,8423.0,5919.0,2661.0
1714,8097,0,431846,1404753.0,FARMERS SAVINGS BANK,Victor,IA,52347,12/31/2016,8/17/2020,NM,606 3rd St.,FSB OF VICTOR INC,1,0,0,2,1,Iowa,,,1/29/1891,1/1/1934,3/31/2006,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Cedar Rapids,Chicago,Western,Western,0,1,,4905.0,809.0,2991.0,1077.0,28.0,1968,666.0,917.0,385.0,0.0
1715,10500,15411,380346,1889846.0,FARMERS SAVINGS BANK,Wever,IA,52658,12/31/2016,8/17/2020,NM,3542 168th St.,FSB BCORP,3,0,0,2,1,Lee,,,10/9/1908,1/1/1934,3/31/2006,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Cedar Rapids,Chicago,Western,Western,0,1,www.fsbwever.com,27215.0,2415.0,10992.0,10776.0,3032.0,14029,1553.0,4299.0,6005.0,2172.0
1716,25668,0,656247,,FARMERS SAVINGS BANK,Frederika,IA,50631,12/31/2016,8/17/2020,NM,103 3rd St,,1,0,0,2,0,Bremer,47940.0,"Waterloo-Cedar Falls, IA",2/26/1926,10/9/1984,3/31/2008,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Cedar Rapids,Chicago,Western,Western,0,1,http://frederikabank.com,9421.0,1810.0,5449.0,1718.0,444.0,3721,1333.0,1605.0,408.0,375.0
1717,14807,13236,774347,1203460.0,FARMERS SAVINGS BANK,Colesburg,IA,52035,12/31/2016,8/17/2020,NM,205 Main St.,MARJON BCORP INC,5,0,0,2,1,Delaware,,,1/1/1907,10/16/1934,3/31/2006,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Cedar Rapids,Chicago,Western,Western,0,1,WWW.FARMERSSAVINGSBANK.COM,55714.0,16158.0,14411.0,19094.0,6051.0,19953,11777.0,2359.0,3634.0,2183.0
1718,13025,11920,205346,1207338.0,FARMERS SAVINGS BANK,Mineral Point,WI,53565,12/31/2016,8/17/2020,NM,305 Doty St.,SOUTHERN WI BANCSHARES CORP,6,0,0,8,1,Iowa,31540.0,"Madison, WI",1/1/1917,1/1/1934,1/27/2016,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Madison,Chicago,Central,Central,0,1,WWW.FARMERSSAVINGS.COM,25955.0,5012.0,10784.0,7794.0,2365.0,13281,972.0,4263.0,6267.0,1779.0
1719,18394,0,741844,1889499.0,FARMERS SAVINGS BANK,Marshalltown,IA,50158,12/31/2016,8/17/2020,NM,205 W. Main St.,BEAMAN BANCSHARES INC,3,0,0,2,0,Marshall,,,4/1/1894,6/1/1961,3/31/2006,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Des Moines,Chicago,Western,Western,0,1,www.fsb-iowa.com,15558.0,3023.0,6890.0,4651.0,994.0,9128,2292.0,4795.0,1901.0,140.0
1720,18284,0,624648,1416569.0,FARMERS SAVINGS BANK,Fostoria,IA,51340,12/31/2016,8/17/2020,NM,10 Hwy. Ave. N.W.,FOSTORIA BANKSHARES INC,2,0,0,2,0,Clay,,,8/24/1916,8/4/1960,3/31/2006,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Sioux City,Chicago,Western,Western,0,1,www.fsbfostoria.com,12956.0,5074.0,5423.0,2200.0,258.0,11711,4607.0,3683.0,3221.0,200.0
1721,10122,0,368344,1202333.0,FARMERS SAVINGS BANK & TRUST,Traer,IA,50675,12/31/2016,8/17/2020,NM,611 2nd St.,TALEN INC,2,0,0,2,1,Tama,,,1/1/1915,1/1/1934,5/12/2008,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Des Moines,Chicago,Western,Western,0,1,http://www.fsb-traer.com,33014.0,4838.0,10653.0,17522.0,1.0,9582,1634.0,4397.0,3551.0,0.0
1722,9122,0,228055,1126523.0,FARMERS SECURITY BANK,Washburn,ND,58577,12/31/2016,8/17/2020,NM,710 Main St.,MCLEAN BANK HOLDING CO,1,0,0,2,0,Mclean,,,10/30/1919,1/1/1934,3/31/2006,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Fargo,Minneapolis,Central,West,0,1,http://www.fsbwashburn.bank,8070.0,1143.0,2249.0,2580.0,2098.0,3168,1043.0,980.0,510.0,635.0
1723,5838,10241,131717,1071539.0,FARMERS STATE BANK,Booneville,KY,41314,12/31/2016,8/17/2020,NM,Main St.,MIDDLEFORK FINANCIAL GROUP INC,2,0,0,8,1,Owsley,,,1/2/1931,1/1/1934,10/8/2014,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Lexington,Cleveland,Central,Southeast,0,1,http://www.farmersstatebankky.com,8021.0,2137.0,3501.0,2220.0,163.0,9373,2818.0,3093.0,3051.0,411.0
1724,13775,0,105530,1997862.0,FARMERS STATE BANK,Mountain City,TN,37683,12/31/2016,8/17/2020,NM,100 Main St.,FARMERS STATE BANCSHARES INC,3,0,0,8,0,Johnson,,,1/15/1934,1/27/1934,7/29/2015,Stock,0,1,FDIC,DIF,Dallas,DALLAS,Knoxville,Atlanta,Southern,Southeast,0,1,www.fsbankmctn.com,29136.0,7455.0,15069.0,5243.0,1369.0,18258,7589.0,9100.0,1329.0,240.0
1725,14344,0,603559,1989643.0,FARMERS STATE BANK,Phillipsburg,KS,67661,12/31/2016,8/17/2020,SM,110 W State St,PHILLIPS HOLDINGS INC,1,0,0,2,1,Phillips,,,1/1/1909,5/8/1934,3/31/2006,Stock,0,0,FED,DIF,Kansas City,KANSAS CITY,Hays,Kansas City,Western,Western,0,1,http://WWW.FSBPHILLIPSBURG.COM,6395.0,1333.0,3045.0,1989.0,28.0,8240,973.0,2702.0,1585.0,2980.0
1726,10004,13641,599643,1249691.0,FARMERS STATE BANK,Markesan,WI,53946,12/31/2016,8/17/2020,NM,86 E. Water St.,FS BANCSHARES INC,2,0,0,4,0,Green Lake,,,1/20/1910,1/1/1934,3/31/2006,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Madison,Chicago,Central,Central,0,1,http://www.ergobank.com,11506.0,2420.0,3667.0,4198.0,1221.0,8485,2850.0,2488.0,2823.0,324.0
1727,6156,0,694771,,FARMERS STATE BANK,Winthrop,WA,98862,12/31/2016,8/17/2020,NM,159 Riverside Ave.,,1,0,0,7,0,Okanogan,,,1/1/1916,1/1/1934,9/15/2015,Stock,0,0,FDIC,DIF,San Francisco,SAN FRANCISCO,Seattle,San Francisco,Western,West,0,1,http://farmersstatebankwa.com,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1728,15126,0,680747,1205473.0,FARMERS STATE BANK,Hillsboro,WI,54634,12/31/2016,8/17/2020,NM,726 Water Ave.,BOSSHARD FINANCIAL GROUP INC,4,0,0,8,0,Vernon,,,1/6/1913,1/1/1934,7/1/2014,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Madison,Chicago,Central,Central,0,1,fsbhillsboro.com,22489.0,4063.0,10330.0,6958.0,1138.0,17308,3684.0,6403.0,6019.0,1202.0
1729,9935,0,474450,2410582.0,FARMERS STATE BANK,Marion,SD,57043,12/31/2016,8/17/2020,NM,211 N. Broadway,FIRST STATE ASSOCIATES INC,3,0,0,2,1,Turner,43620.0,"Sioux Falls, SD",1/1/1904,1/1/1934,3/31/2006,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Sioux Falls,Minneapolis,Western,West,0,1,http://www.riversedge.bank,7887.0,1604.0,3954.0,1832.0,496.0,3917,900.0,2158.0,559.0,300.0
1730,526,0,542854,3108439.0,FARMERS STATE BANK,Pine Bluffs,WY,82082,12/31/2016,8/17/2020,SM,103 E. 2nd,COMMERCIAL BCORP,1,0,0,2,0,Laramie,16940.0,"Cheyenne, WY",4/30/1915,1/1/1934,1/1/2012,Stock,0,0,FED,DIF,San Francisco,SAN FRANCISCO,Billings,Kansas City,Western,West,0,1,www.bankinwyo.com,1547.0,274.0,892.0,381.0,0.0,1539,720.0,819.0,0.0,0.0
1731,13897,10013,757452,1067000.0,FARMERS STATE BANK,Cameron,MO,64429,12/31/2016,8/17/2020,NM,124 E. 3rd St.,FSC BANCSHARES INC,9,0,0,8,0,Clinton,28140.0,"Kansas City, MO-KS",1/1/1934,2/14/1934,1/17/2014,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Kansas City,Kansas City,Western,West,0,1,WWW.FSCBANK.COM,30691.0,6723.0,14628.0,7049.0,2291.0,17611,4962.0,9460.0,2872.0,317.0
1732,879,14287,773032,2645937.0,FARMERS STATE BANK,Lincolnton,GA,30817,12/31/2016,8/17/2020,NM,Us. Hwy. 378 &ward Ave.,LINCOLN BANCSHARES INC,3,0,0,8,1,Lincoln,12260.0,"Augusta-Richmond County, GA-SC",12/2/1911,1/1/1934,3/31/2006,Stock,0,0,FDIC,DIF,Atlanta,ATLANTA,Atlanta,Atlanta,Southern,Southeast,0,1,http://fsblcww.com,16486.0,2005.0,6011.0,4587.0,3883.0,29532,2414.0,8710.0,7045.0,11363.0
1733,9295,0,749840,1201756.0,FARMERS STATE BANK,Lake View,IA,51450,12/31/2016,8/17/2020,SM,401 Main St.,JEMS INC,1,0,0,2,0,Sac,,,1/1/1914,1/1/1934,1/1/2012,Stock,0,0,FED,DIF,Kansas City,KANSAS CITY,Sioux City,Chicago,Western,Western,0,1,www.fsblv.com,2527.0,400.0,1377.0,750.0,0.0,1282,473.0,500.0,309.0,0.0
1734,12855,10512,840747,1204832.0,FARMERS STATE BANK,Waterloo,IA,50701,12/31/2016,8/17/2020,NM,131 Tower Park Dr.,FSB FINANCIAL SERVICES INC,10,0,0,4,1,Black Hawk,47940.0,"Waterloo-Cedar Falls, IA",6/25/1903,1/1/1934,1/27/2015,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Cedar Rapids,Chicago,Western,Western,0,1,www.fsb1879.com,178556.0,86243.0,62545.0,28181.0,1587.0,111009,17443.0,69795.0,21326.0,2445.0
1735,9106,0,507349,1491810.0,FARMERS STATE BANK,Yale,IA,50277,12/31/2016,8/17/2020,NM,201 Main St.,YALE BCORP,1,0,0,2,1,Guthrie,19780.0,"Des Moines-West Des Moines, IA",3/21/1921,1/1/1934,3/31/2006,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Des Moines,Chicago,Western,Western,0,1,www.yalebankiowa.com,9435.0,4173.0,2983.0,1624.0,655.0,7463,2389.0,1778.0,3169.0,127.0
1736,16116,0,143859,4261005.0,FARMERS STATE BANK,Dodge,NE,68633,12/31/2016,8/17/2020,NM,355 2nd St,FARMERS STATE BANCSHARES INC,4,0,0,2,1,Dodge,,,1/1/1889,1/7/1944,5/23/2016,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Omaha,Kansas City,Western,Western,0,1,www.fsb-ne.com,21128.0,2114.0,7758.0,9001.0,2255.0,38108,5552.0,12585.0,16083.0,3888.0
1737,12293,0,407850,3068636.0,FARMERS STATE BANK,Hosmer,SD,57448,12/31/2016,8/17/2020,NM,102 W Main St,H2H BANCSHARES INC,1,0,0,2,1,Edmunds,,,10/18/1919,1/1/1934,3/31/2006,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Sioux Falls,Minneapolis,Western,West,0,1,,1846.0,238.0,790.0,597.0,221.0,7978,1872.0,3487.0,2378.0,241.0
1738,13407,0,875057,1109320.0,FARMERS STATE BANK,Center,TX,75935,12/31/2016,8/17/2020,NM,115 Shelbyville St.,FARMERS BANCSHARES INC,6,0,0,2,1,Shelby,,,7/7/1910,1/1/1934,7/21/2010,Stock,0,1,FDIC,DIF,Dallas,DALLAS,Houston,Dallas,Southern,West,0,1,www.fsbctx.bank,36186.0,10695.0,19534.0,4607.0,1350.0,66626,18153.0,42019.0,5527.0,927.0
1739,14209,0,1006148,1200124.0,FARMERS STATE BANK,Marion,IA,52302,12/31/2016,8/17/2020,NM,1240 8th Ave.,NEIGHBOR INSURANCE AGENCY INC,8,0,0,4,1,Linn,16300.0,"Cedar Rapids, IA",8/27/1927,4/9/1934,3/31/2006,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Cedar Rapids,Chicago,Western,Western,0,1,www.myfsbonline.com,112947.0,14797.0,36247.0,47262.0,14641.0,66441,20798.0,14917.0,18680.0,12046.0
1740,6080,16056,199052,3613504.0,FARMERS STATE BANK,Stickney,SD,57375,12/31/2016,8/17/2020,NM,221 Main St.,JOHN T VUCUREVICH FOUNDATION,3,0,0,2,0,Aurora,,,1/1/1925,1/1/1934,10/1/2010,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Sioux Falls,Minneapolis,Western,West,0,1,,17269.0,6857.0,7811.0,1975.0,627.0,9371,2898.0,5646.0,727.0,100.0
1741,19720,16064,113030,1080885.0,FARMERS STATE BANK,Dublin,GA,31040,12/31/2016,8/17/2020,NM,1620 Veterans Blvd.,FARMERS BANCSHARES INC,3,0,0,4,1,Laurens,,,1/1/1934,6/19/1967,4/30/2006,Stock,0,0,FDIC,DIF,Atlanta,ATLANTA,Savannah,Atlanta,Southern,Southeast,0,1,www.farmersstate-online.net,24406.0,6345.0,12929.0,4180.0,952.0,16868,3567.0,9034.0,3932.0,335.0
1742,1686,0,120953,1122897.0,FARMERS STATE BANK,Parkston,SD,57366,12/31/2016,8/17/2020,NM,103 W. Main St.,PARKSTON INVESTMENT CO,4,0,0,2,0,Hutchinson,,,7/19/1919,1/1/1934,7/1/2015,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Sioux Falls,Minneapolis,Western,West,0,1,http://www.fsbparkston.com,40418.0,8484.0,16788.0,11207.0,3939.0,17863,3958.0,6845.0,5285.0,1775.0
1743,5797,0,537243,2471985.0,FARMERS STATE BANK,Northwood,IA,50459,12/31/2016,8/17/2020,NM,99 7th St. N.,FARMERS STATE BANCSHARES INC,9,0,0,2,0,Worth,,,11/15/1921,1/1/1934,9/10/2012,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Des Moines,Chicago,Western,Western,0,1,www.fsbbanks.com,26985.0,6335.0,8302.0,10839.0,1509.0,35848,12458.0,9758.0,12662.0,970.0
1744,8647,9759,327220,1883219.0,FARMERS STATE BANK,West Salem,OH,44287,12/31/2016,8/17/2020,NM,11 S. Main St.,COMMUNITY IND BCORP INC,5,0,0,8,0,Wayne,,,4/15/1915,1/1/1934,3/31/2006,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Columbus,Cleveland,Central,Central,0,1,www.farmersstate-oh.com,6894.0,1374.0,2857.0,1131.0,1532.0,2323,528.0,1284.0,377.0,134.0
1745,14578,13452,113441,1245479.0,FARMERS STATE BANK,Lagrange,IN,46761,12/31/2016,8/17/2020,NM,220 S. Detroit St.,FS BCORP,11,0,1,2,0,Lagrange,,,7/16/1934,7/16/1934,3/31/2006,Stock,0,1,FDIC,DIF,Chicago,CHICAGO,Indianapolis,Chicago,Central,Central,0,1,http://www.farmersstatebank.com,47754.0,7075.0,13577.0,15824.0,11279.0,28764,2514.0,11939.0,6412.0,7899.0
1746,12107,0,921936,1209819.0,FARMERS STATE BANK,Elmwood,IL,61529,12/31/2016,8/17/2020,NM,104 E. Main St.,ELMWOOD BANCSHARES INC,1,0,0,2,1,Peoria,37900.0,"Peoria, IL",12/6/1864,1/1/1934,3/31/2006,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Princeton,Chicago,Central,Central,0,1,www.fsbelmwood.com,7820.0,894.0,4543.0,2001.0,382.0,8151,685.0,5822.0,1644.0,0.0
1747,15367,0,461058,1144228.0,FARMERS STATE BANK,Groesbeck,TX,76642,12/31/2016,8/17/2020,NM,121 S. Ellis St.,GROESBECK BANCSHARES INC,7,0,0,2,1,Limestone,,,1/1/1913,3/14/1936,3/31/2006,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Dallas,Dallas,Southern,West,0,1,www.farmersstatebanktexas.com,10309.0,2054.0,5040.0,1978.0,1237.0,8906,1149.0,4770.0,1640.0,1347.0
1748,342,15340,475354,2108227.0,FARMERS STATE BANK,Victor,MT,59875,12/31/2016,8/17/2020,SM,103 Main St.,FARMERS STATE FINANCIAL CORP,8,0,0,4,0,Ravalli,,,1/1/1907,1/1/1934,3/31/2006,Stock,0,0,FED,DIF,San Francisco,SAN FRANCISCO,Billings,Minneapolis,Western,West,0,1,www.farmersebank.com,22667.0,8480.0,9034.0,3795.0,1358.0,36795,27227.0,6207.0,2146.0,1215.0
1749,11307,15388,477648,1118966.0,FARMERS STATE BANK,Pittsfield,IL,62363,12/31/2016,8/17/2020,NM,108 E. Adams St.,PIKE BCORP INC,6,0,0,2,1,Pike,,,1/26/1889,1/1/1934,3/31/2006,Stock,0,1,FDIC,DIF,Chicago,CHICAGO,Springfield Il,St. louis,Central,Central,0,1,www.farmersstate.com,21643.0,3628.0,6983.0,7223.0,3809.0,19084,2441.0,9466.0,3695.0,3482.0
1750,8760,14194,208440,1245611.0,FARMERS STATE BANK,Algona,IA,50511,12/31/2016,8/17/2020,NM,501 E. State St.,WHITTEMORE BANCSHARES INC,3,0,0,2,1,Kossuth,,,1/1/1895,1/1/1934,3/31/2006,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Des Moines,Chicago,Western,Western,0,1,www.fsbiowa.com,10971.0,2093.0,4029.0,3439.0,1410.0,5289,1642.0,1248.0,1238.0,1161.0
1751,17356,0,476454,1066375.0,FARMERS STATE BANK,Carroll,NE,68723,12/31/2016,8/17/2020,NM,501 Main St.,CARROLL BCORP THE,1,0,0,2,0,Wayne,,,1/23/1945,9/10/1954,3/31/2006,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Sioux City,Kansas City,Western,Western,0,1,,10204.0,2628.0,6308.0,1133.0,135.0,5714,3144.0,2470.0,100.0,0.0
