cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,dep,depdom,idtrni,idtrngov,idtrnmu,idtrcomb,idtrnfc,idtrnfg,depfor,trn,ddt,ntr,ntrsmmda,ntrsoth,ntrtime,ts,depnidom,depidom,coredep,depins,irakeogh,bro,broins,DEPLSNB,depnifor,depifor
"17093","0","794336","1250370","THE FIRST NATIONAL BANK OF SOUTH MIAMI","South Miami","FL","33143","6/30/2020","8/17/2020","N","5750 Sunset Dr.","FIRST MIAMI BCORP INC","5","0","0","4","0","Miami-Dade","33100","Miami-Fort Lauderdale-West Palm Beach, FL","4/3/1952","4/3/1952","3/31/2006","Stock","0","1","OCC","DIF","Atlanta","CHICAGO","South Florida","Atlanta","Southern","Southeast","0","1","www.fnbsm.com","718500","718500","695666","0","22835","0","0","0","","98222","89008","620279","199489","324359","96430","629493","200494","518006","654491","367111","4564","0","0","0","",""
"3837","0","246947","1099421","THE FIRST NATIONAL BANK OF SPARTA","Sparta","IL","62286","6/30/2020","8/17/2020","N","Broadway &market St.","FIRST BCORP OF SPARTA LTD","1","0","0","8","1","Randolph","","","10/2/1885","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","www.fnbsparta.com","72306","72306","56051","0","16255","0","0","0","","33876","12871","38430","11256","18321","8853","59435","13312","58994","71403","56654","1852","0","0","0","",""
"4774","0","197254","3391642","THE FIRST NATIONAL BANK OF SPEARVILLE","Spearville","KS","67876","6/30/2020","8/17/2020","N","401 N. Main St","SPEARVILLE BANCSHARES INC","1","0","0","2","0","Ford","","","2/18/1908","1/1/1934","6/1/2010","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","http://www.fnbspearville.com","34922","34922","28919","0","5015","988","0","0","","15982","9370","18940","5138","4665","9137","25552","9390","25532","33934","29725","1000","988","988","0","",""
"5074","11319","381950","5140929","THE FIRST NATIONAL BANK OF ST. IGNACE","St. Ignace","MI","49781","6/30/2020","8/17/2020","N","132 N. State St.","MACKINAC NATIONAL BCORP INC","7","0","0","7","0","Mackinac","","","5/17/1888","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Grand Rapids","Minneapolis","Central","Central","0","1","www.fnbsi.com","258642","258642","217150","0","41491","0","0","0","","83658","60336","174983","30733","80979","63271","198305","60336","198306","250302","206073","18976","0","0","0","",""
"5536","0","458665","","THE FIRST NATIONAL BANK OF STANTON","Stanton","TX","79782","6/30/2020","8/17/2020","N","119 North St. Peter","","2","0","0","7","0","Martin","33260","Midland, TX","1/1/1906","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","www.fnbstanton.com","213963","213963","190181","0","23782","0","0","0","","179760","113537","34203","20826","0","13377","100426","113537","100426","212173","110216","1396","0","0","0","",""
"5538","0","411062","2940810","THE FIRST NATIONAL BANK OF STERLING CITY","Sterling City","TX","76951","6/30/2020","8/17/2020","N","602 4th St","STERLING CITY BANCSHARES INC","3","0","0","7","1","Sterling","41660","San Angelo, TX","8/2/1910","1/1/1934","6/2/2010","Stock","0","0","OCC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","http://www.thefnbsc.com","184397","184397","137680","0","46717","0","0","0","","101484","74273","82913","33449","26470","22994","110124","74287","110110","172113","117158","487","0","0","0","",""
"4199","12218","319458","1142288","THE FIRST NATIONAL BANK OF STIGLER","Stigler","OK","74462","6/30/2020","8/17/2020","N","300 E. Main St.","STIGLER BCORP INC","1","0","0","2","1","Haskell","","","4/19/1904","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.fnbstigler.com","117766","117766","101982","0","15784","0","0","0","","73341","46240","44425","7532","16939","19954","71526","46240","71526","114694","81521","2918","0","0","0","",""
"6706","0","553926","4226693","THE FIRST NATIONAL BANK OF SYCAMORE","Sycamore","OH","44882","6/30/2020","8/17/2020","N","141 S Sycamore Ave","FNB BANCSHARES INC","4","0","0","8","0","Wyandot","","","7/1/1919","1/1/1934","6/2/2010","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.fnbsycamore.com","132871","132871","108924","0","23947","0","0","0","","46319","19803","86552","12882","32501","41170","113068","20436","112435","120540","111721","5563","0","0","0","",""
"4779","10633","543459","4442699","THE FIRST NATIONAL BANK OF SYRACUSE","Syracuse","KS","67878","6/30/2020","8/17/2020","N","11 N. Main St.","LEGACY FINANCIAL INC","5","0","0","2","0","Hamilton","","","2/10/1906","1/1/1934","10/11/2019","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","www.fnb-windmill.com","364172","364172","223321","0","31813","109038","0","0","","142501","99331","221671","57520","0","164151","264841","73829","290343","294219","266136","5192","61391","12944","41795","",""
"5546","0","467265","1830473","THE FIRST NATIONAL BANK OF TAHOKA","Tahoka","TX","79373","6/30/2020","8/17/2020","N","1601 S. 1st St.","TAHOKA FIRST BCORP INC","1","0","0","2","1","Lynn","31180","Lubbock, TX","1/1/1907","1/1/1934","1/12/2017","Stock","0","0","OCC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","http://www.fnbtahoka.com","51681","51681","44557","0","7124","0","0","0","","26558","15611","25123","6769","4608","13745","36070","15611","36070","48634","40993","2169","0","0","0","",""
"5557","0","193162","","THE FIRST NATIONAL BANK OF TOM BEAN","Tom Bean","TX","75489","6/30/2020","8/17/2020","N","109 S Britton St","","4","0","1","4","1","Grayson","43300","Sherman-Denison, TX","9/22/1906","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","WWW.FNBTB.COM","111815","111815","107627","0","4188","0","0","0","","35521","24874","76294","25135","7589","43570","86941","24875","86940","103412","95620","3007","0","0","8319","",""
"5559","0","479567","","THE FIRST NATIONAL BANK OF TRINITY","Trinity","TX","75862","6/30/2020","8/17/2020","N","145 S. Robb St.","","2","0","0","8","1","Trinity","","","9/11/1911","1/1/1934","9/26/2019","Stock","0","0","OCC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","http://www.fnbtrinity.com","57141","57141","51438","0","5702","0","0","0","","30554","25840","26586","3995","12686","9905","31300","25841","31300","54473","52696","790","0","0","0","",""
"5076","11326","292850","1128321","THE FIRST NATIONAL BANK OF WAKEFIELD","Wakefield","MI","49968","6/30/2020","8/17/2020","N","401 Sunday Lake St.","WAKEFIELD BCORP INC","2","0","0","7","1","Gogebic","","","1/1/1910","1/1/1934","4/22/2013","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Appleton","Minneapolis","Central","Central","0","1","http://www.fnbwakefieldmi.com/","48584","48584","36893","3453","8138","100","0","0","","19516","14194","29068","3977","11810","13281","34390","14560","34024","46839","44745","924","0","0","0","",""
"5270","11110","837354","1122534","THE FIRST NATIONAL BANK OF WASECA","Waseca","MN","56093","6/30/2020","8/17/2020","N","101 N. State St.","FRANKSON INVESTMENT CORP","3","0","0","4","1","Waseca","","","12/18/1902","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","fnbwaseca.com","131271","131271","113829","0","16064","1378","0","0","","70887","70619","60384","12550","23940","23893","60652","29231","102040","128235","113691","1546","0","0","1957","",""
"6725","0","263627","3015612","THE FIRST NATIONAL BANK OF WAVERLY","Waverly","OH","45690","6/30/2020","8/17/2020","N","107 N. Market","CENTRAL OHIO BCORP","5","0","0","4","0","Pike","","","1/1/1901","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.thefirstnational.com","144522","144522","115479","0","29043","0","0","0","","89737","37713","54785","2781","29676","22327","106809","37705","106817","139726","107395","3378","0","0","0","",""
"2160","11878","31134","1137752","THE FIRST NATIONAL BANK OF WAYNESBORO","Waynesboro","GA","30830","6/30/2020","8/17/2020","N","626 Liberty St.","FIRST BURKE BANKING CO","3","0","0","8","0","Burke","12260","Augusta-Richmond County, GA-SC","1/1/1905","1/1/1934","5/28/2010","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Savannah","Atlanta","Southern","Southeast","0","1","www.fnbwaynesboro.com","132773","132773","117004","7533","8235","0","0","0","","79864","63698","52908","6313","16799","29796","69074","43134","89639","127119","109427","5847","0","0","0","",""
"6805","0","917630","","THE FIRST NATIONAL BANK OF WILLIAMSON","Williamson","WV","25661","6/30/2020","8/17/2020","N","68 E. 2nd Ave.","","3","0","1","4","1","Mingo","","","6/11/1903","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","1","www.yourfnbonline.com","86311","86311","84112","0","2199","0","0","0","","28385","20987","57926","7510","9235","41179","65324","20987","65324","74393","75389","6343","0","0","6440","",""
"5590","12096","501767","1102170","THE FIRST NATIONAL BANK OF WINNSBORO","Winnsboro","TX","75494","6/30/2020","8/17/2020","N","315 N. Main St.","ETEX BANCO INC","3","0","0","4","0","Wood","","","1/1/1893","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.fnbwinnsboro.com","110018","110018","100778","0","9239","0","0","0","","57047","38954","52970","9093","11596","32280","71063","38954","71064","102625","99389","3745","0","0","0","",""
"4752","0","460350","1063776","THE FIRST SECURITY BANK","Overbrook","KS","66524","6/30/2020","8/17/2020","NM","312 Maple St.","OVERBROOK BANKSHARES INC","3","0","0","4","1","Osage","45820","Topeka, KS","4/3/1897","1/1/1934","3/2/2014","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","http://www.firstsecurityks.com","64184","64184","46444","0","14519","3221","0","0","","29421","17281","34763","3932","11919","18911","46903","15085","49099","58988","53082","1589","0","0","3221","",""
"4041","0","49951","","THE FIRST SECURITY BANK","Beaver","OK","73932","6/30/2020","8/17/2020","NM","15 S. Douglas Ave.","","1","0","0","2","1","Beaver","","","1/16/1916","1/1/1934","12/16/2019","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.fsbbeaver.com","110538","110538","91992","0","18546","0","0","0","","31289","10883","79249","7560","11042","60648","99655","10883","99655","87067","80130","2328","0","0","5027","",""
"9973","0","736662","3600399","THE FIRST STATE BANK","Rice","TX","75155","6/30/2020","8/17/2020","NM","100 N. Mckinney St.","RICE BANCSHARES INC","4","0","0","4","0","Navarro","","","2/27/1928","1/1/1934","3/12/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.fsbrice-tx.com","147523","147523","117493","0","30030","0","0","0","","58417","47053","89106","46515","19111","23480","100470","47053","100470","134486","90950","1123","0","0","0","",""
"5835","13277","394259","1056992","THE FIRST STATE BANK","Norton","KS","67654","6/30/2020","8/17/2020","NM","105 W. Main St.","NORTON BANKSHARES INC","5","0","1","2","1","Norton","","","4/21/1902","1/1/1934","1/1/2015","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","www.firstatebank.com","411564","411564","322276","0","87265","2023","0","0","","181596","86256","229968","66420","40848","122700","325308","86256","325308","330766","324782","11309","55997","55997","0","",""
"12315","10301","801654","1898008","THE FIRST STATE BANK","Columbus","TX","78934","6/30/2020","8/17/2020","NM","420 Walnut St.","COLUMBUS BCORP INC","1","0","0","2","1","Colorado","","","3/1/1913","1/1/1934","3/25/2016","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","fsbcolumbus.com","134715","134715","111164","22","22512","1017","0","0","","69647","44476","65068","1378","2184","61506","90239","44476","90239","114628","95640","2735","0","0","0","",""
"10503","0","275657","1059591","THE FIRST STATE BANK","Ness City","KS","67560","6/30/2020","8/17/2020","SM","206 N. Pennsylvania Ave.","BEUTLER INC","1","0","0","2","1","Ness","","","1/1/1916","1/1/1934","1/1/2012","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","http://www.fsbnesscity.com","58902","58902","36501","14","22356","31","0","0","","41045","12164","17857","0","5791","12067","46738","12187","46716","54632","38669","660","0","0","0","",""
"17884","0","997052","3832912","THE FIRST STATE BANK","Oklahoma City","OK","73112","6/30/2020","8/17/2020","NM","3030 Nw Expwy. Suite 1","FSB INVESTMENTS LLC","3","0","0","4","0","Oklahoma","36420","Oklahoma City, OK","8/12/1902","7/2/1958","1/19/2012","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.thefirstsb.com","314726","314726","271061","0","13268","30397","0","0","","99949","89054","214777","69137","6388","139251","225672","60700","254026","282935","236676","3641","2021","0","29369","",""
"17588","12692","888552","1141021","THE FIRST STATE BANK","Louise","TX","77455","6/30/2020","8/17/2020","NM","206 North St.","LOUISE BANCSHARES INC","12","0","0","2","1","Wharton","","","5/7/1956","5/7/1956","8/17/2018","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","www.fsblouise.com","531268","531268","483120","0","47659","489","0","0","","60712","29687","470556","354055","61205","55297","501581","32595","498673","518541","406708","5793","1947","0","0","",""
"2301","53275","141350","","THE FIRST STATE BANK","Boise City","OK","73933","6/30/2020","8/17/2020","NM","20 Sw Sq.","","1","0","0","2","1","Cimarron","","","8/6/1915","1/1/1934","1/28/2019","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.fsbboisecity.com","84149","84149","46917","0","13549","23683","0","0","","32213","25411","51936","10","10093","41833","58738","25631","58518","54397","72947","309","25140","25140","10","",""
"11175","0","305059","4665322","THE FIRST STATE BANK","Abernathy","TX","79311","6/30/2020","8/17/2020","NM","402 9th","TURNER BANCSHARES INC","2","0","0","2","1","Hale","","","1/1/1909","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","www.fsbabernathy.com","29814","29814","28187","0","1364","263","0","0","","20449","20449","9365","1282","1992","6091","9365","15732","14082","27810","24004","0","0","0","13","",""
"15899","14147","9955","1062425","THE FIRST STATE BANK & TRUST CO. OF LARNED","Larned","KS","67550","6/30/2020","8/17/2020","SM","116 W. 6th St.","FIRST STATE FINANCIAL CORP","3","0","0","2","1","Pawnee","","","1/1/1896","6/26/1942","1/1/2012","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","www.fusion.bank","130699","130699","104416","30","26253","0","0","0","","49288","33115","81411","48961","12937","19514","97584","33115","97584","125115","92315","924","2761","2761","0","",""
"12098","0","630041","3584006","THE FIRST STATE BANK OF DONGOLA","Dongola","IL","62926","6/30/2020","8/17/2020","SM","108 Se Front St","TRI-COUNTY HOLDINGS INC","2","0","0","8","1","Union","","","5/1/1906","1/1/1934","1/1/2012","Stock","0","0","FED","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","","24872","24872","22323","0","2549","0","0","0","","12195","5272","12677","0","6700","5977","19600","5445","19427","24872","23198","597","0","0","0","",""
"17661","0","864855","","THE FIRST STATE BANK OF HEALY","Healy","KS","67850","6/30/2020","8/17/2020","NM","Jayhawk Plaza On K-4","","1","0","0","2","1","Lane","","","7/10/1906","9/14/1956","12/18/2013","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","www.fsbhealy.com","58317","58317","44050","284","13881","102","0","0","","12847","6952","45470","21806","2249","21414","51365","6952","51366","54623","41260","6993","0","0","1244","",""
"1982","0","615253","1857171","THE FIRST STATE BANK OF MALTA","Malta","MT","59538","6/30/2020","8/17/2020","SM","1 S. 1st St. E.","FS BANCO INC","1","0","0","2","0","Phillips","","","3/4/1903","1/1/1934","7/15/2016","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","0","1","www.fsbmalta.com","125753","125753","108120","0","17632","0","0","0","","50579","27293","75173","1307","33959","39907","98459","27378","98375","119373","100870","11900","0","0","0","",""
"11527","0","644057","","THE FIRST STATE BANK OF POND CREEK, OKLAHOMA","Pond Creek","OK","73766","6/30/2020","8/17/2020","NM","Second &broadway St.","","2","0","0","2","1","Grant","","","9/16/1893","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","http://www.fsbpondcreek.com","44335","44335","42222","0","2113","0","0","0","","20928","12465","23407","1020","9671","12716","31870","12652","31683","43555","39155","961","0","0","0","",""
"15469","0","471057","","THE FIRST STATE BANK OF RANSOM","Ransom","KS","67572","6/30/2020","8/17/2020","NM","306 S Vermont Ave","","2","0","0","2","0","Ness","","","1/1/1900","3/4/1937","4/25/2012","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","fsbransom.com","35907","35907","27665","0","8227","15","0","0","","13520","6248","22387","10831","3469","8087","29659","6248","29659","35131","30019","1549","0","0","0","",""
