,cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,NTRCDSM,NTRTMMED,IDcd3less,IDcd3t12s,IDcd1t3s,IDcdov3s,NTRTMLGJ,IDcd3les,IDcd3t12,Idcd1t3,IDcdov3
4137,15826,0,452739,2662596.0,THE CLAXTON BANK,Claxton,GA,30417,6/30/2020,8/17/2020,NM,121 W. Main St.,SOUTHERN BANKSHARES INC,3,0,0,4,1,Evans,,,2/24/1941,6/14/1941,3/31/2006,Stock,0,0,FDIC,DIF,Atlanta,ATLANTA,Savannah,Atlanta,Southern,Southeast,0,1,http://www.theclaxtonbank.com,14696.0,13147.0,5803.0,16189.0,5013.0,839.0,2245.0,617.0,1264.0,364.0,0.0
4138,10845,0,623548,2576415.0,THE CLAY CITY BANKING CO.,Clay City,IL,62824,6/30/2020,8/17/2020,NM,331 S. Main St.,CLAY CITY BANK SHARES INC,4,0,0,2,0,Clay,,,7/5/1892,1/1/1934,1/9/2017,Stock,0,1,FDIC,DIF,Chicago,CHICAGO,Mount Vernon,St. louis,Central,Central,0,1,www.claycitybanking.bank,17570.0,9273.0,5605.0,12214.0,6936.0,2088.0,6124.0,3595.0,2152.0,377.0,0.0
4139,12201,16145,12142,1913684.0,THE CLEVELAND STATE BANK,Cleveland,MS,38732,6/30/2020,8/17/2020,NM,110 Commerce Ave.,CLEVELAND STATE BCORP INC,5,0,0,4,0,Bolivar,,,2/8/1908,1/1/1934,3/31/2006,Stock,0,1,FDIC,DIF,Dallas,DALLAS,Jackson Ms,St. louis,Southern,West,0,1,www.clevelandstatebank.com,18186.0,10331.0,11454.0,15778.0,1284.0,1.0,6701.0,2415.0,3974.0,312.0,0.0
4140,4439,13625,773443,1234491.0,THE CLINTON NATIONAL BANK,Clinton,IA,52732,6/30/2020,8/17/2020,N,"235 6th Ave, S.",W J YOUNG&CO,9,0,0,2,1,Clinton,,,5/1/1865,1/1/1934,2/23/2007,Stock,0,1,OCC,DIF,Kansas City,KANSAS CITY,Cedar Rapids,Chicago,Western,Western,0,1,http://www.clintonnational.com,49709.0,26981.0,22250.0,36551.0,15075.0,2814.0,6570.0,1495.0,3373.0,1703.0,0.0
4141,1141,0,285151,,THE COLORADO BANK AND TRUST COMPANY OF LA JUNTA,La Junta,CO,81050,6/30/2020,8/17/2020,SM,301 Colorado Ave.,,2,0,0,4,0,Otero,,,1/1/1907,1/1/1934,12/31/2008,Stock,0,1,FED,DIF,Dallas,DALLAS,Denver,Kansas City,Western,Western,0,1,wwww.colobank.com,6336.0,5365.0,3280.0,5697.0,2725.0,0.0,2320.0,282.0,1174.0,864.0,0.0
4142,9139,13066,189129,1967865.0,"THE COMMERCIAL AND SAVINGS BANK OF MILLERSBURG, OHIO",Millersburg,OH,44654,6/30/2020,8/17/2020,SM,91 N Clay St,CSB BCORP INC,16,0,0,4,0,Holmes,,,1/1/1879,1/1/1934,1/1/2012,Stock,0,1,FED,DIF,Chicago,CHICAGO,Columbus,Cleveland,Central,Central,0,1,www.csb1.com,68387.0,33757.0,20663.0,40977.0,37912.0,2593.0,23233.0,6346.0,6607.0,10280.0,0.0
4143,14642,0,349129,1248742.0,THE COMMERCIAL BANK,Honea Path,SC,29654,6/30/2020,8/17/2020,NM,4 Church St.,COMMERCIAL BANK SHARES INC,7,0,0,7,1,Anderson,24860.0,"Greenville-Anderson-Mauldin, SC",5/14/1934,8/7/1934,3/31/2006,Stock,0,0,FDIC,DIF,Atlanta,ATLANTA,Columbia Sc,Richmond,Northeastern,Southeast,0,1,www.thecommercialbanksc.com,24591.0,12665.0,6805.0,15544.0,14907.0,0.0,5363.0,272.0,1886.0,3205.0,0.0
4144,19595,0,491653,1104624.0,THE COMMERCIAL BANK,Mason,TX,76856,6/30/2020,8/17/2020,NM,100 Moody St.,COMMERCIAL CO INC,1,0,0,2,0,Mason,,,4/4/1966,5/26/1966,6/17/2015,Stock,0,1,FDIC,DIF,Dallas,DALLAS,Austin,Dallas,Southern,West,0,1,http://www.tcbmason.com,3134.0,5210.0,2887.0,3859.0,1342.0,256.0,3242.0,1196.0,2046.0,0.0,0.0
4145,175,0,469737,1417418.0,THE COMMERCIAL BANK,Crawford,GA,30630,6/30/2020,8/17/2020,NM,102 N. Church St.,TCB BANCSHARES INC,5,0,0,4,1,Oglethorpe,12020.0,"Athens-Clarke County, GA",9/5/1924,1/1/1934,5/1/2006,Stock,0,0,FDIC,DIF,Atlanta,ATLANTA,Atlanta,Atlanta,Southern,Southeast,0,1,http://thecommercialbank.net,19496.0,20295.0,9565.0,14242.0,14970.0,1014.0,14044.0,3522.0,3071.0,7451.0,0.0
4146,9356,11466,700430,1086739.0,THE COMMERCIAL BANK,De Kalb,MS,39328,6/30/2020,8/17/2020,NM,175 Hopper Ave.,COMMERCIAL CAPITAL CORP,5,0,0,4,0,Kemper,,,12/1/1914,1/1/1934,12/31/2010,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Jackson Ms,Atlanta,Southern,West,0,1,www.commercialbankms.com,23801.0,17105.0,5434.0,19681.0,14288.0,1504.0,16394.0,5701.0,8793.0,1900.0,0.0
4147,10137,9476,812614,1071810.0,THE COMMERCIAL BANK OF GRAYSON,Grayson,KY,41143,6/30/2020,8/17/2020,NM,208 E. Main St.,COMMERCIAL GRAYSON BANCSHARES,3,0,0,8,0,Carter,26580.0,"Huntington-Ashland, WV-KY-OH",1/1/1891,1/1/1934,5/3/2014,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Lexington,Cleveland,Central,Southeast,0,1,cbgrayson.com,17399.0,5815.0,8744.0,9711.0,3815.0,945.0,911.0,251.0,660.0,0.0,0.0
4148,17975,0,522034,2581718.0,THE COMMERCIAL BANK OF OZARK,Ozark,AL,36360,6/30/2020,8/17/2020,NM,208 S. Merrick Ave.,COMMERCIAL BANCSHARES OZARK,2,0,0,8,1,Dale,,,4/2/1959,4/2/1959,3/20/2013,Stock,0,0,FDIC,DIF,Atlanta,ATLANTA,Montgomery,Atlanta,Southern,Southeast,0,1,www.cbozark.com,10890.0,5783.0,2573.0,9423.0,4080.0,597.0,2716.0,0.0,2189.0,527.0,0.0
4149,3110,0,42354,1103207.0,THE COMMERCIAL NATIONAL BANK OF BRADY,Brady,TX,76825,6/30/2020,8/17/2020,N,105 E. 2nd St.,COMMERCIAL NATIONAL CORP,2,0,0,8,1,Mcculloch,,,3/11/1907,1/1/1934,3/31/2006,Stock,0,1,OCC,DIF,Dallas,DALLAS,Dallas,Dallas,Southern,West,0,1,http://cnbbrady.com,9401.0,7651.0,6745.0,9608.0,691.0,8.0,4397.0,909.0,3488.0,0.0,0.0
4150,58517,0,3479018,3554988.0,THE COMMUNITY BANK,Bridgeport,TX,76426,6/30/2020,8/17/2020,NM,507 U S Hwy 380,COMMUNITY BANCSHARES INC,2,0,0,4,0,Wise,19100.0,"Dallas-Fort Worth-Arlington, TX",6/6/2007,6/6/2007,8/16/2017,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Dallas,Dallas,Southern,West,0,1,www.onlinewithtcb.com,3550.0,4114.0,1294.0,4915.0,929.0,526.0,7922.0,1885.0,6037.0,0.0,0.0
4151,5981,13010,729011,1249682.0,THE COMMUNITY BANK,Zanesville,OH,43701,6/30/2020,8/17/2020,NM,113 N. 5th St.,COMMUNITYBANC INC,11,0,0,4,0,Muskingum,,,7/28/1902,1/1/1934,8/23/2017,Stock,0,1,FDIC,DIF,Chicago,CHICAGO,Columbus,Cleveland,Central,Central,0,1,www.thecombank.com,67598.0,40761.0,10445.0,30805.0,37878.0,29230.0,13045.0,1336.0,3914.0,2769.0,5026.0
4152,34666,52580,2621940,2621913.0,THE COMMUNITY BANK,Liberal,KS,67901,6/30/2020,8/17/2020,NM,2320 N. Kansas Ave.,LIGHT BANCSHARES CORP,2,0,0,4,0,Seward,,,4/6/1998,4/6/1998,3/31/2006,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Wichita,Kansas City,Western,Western,0,1,www.communitybankliberal.com,6892.0,8140.0,6790.0,5909.0,1846.0,488.0,18363.0,10012.0,6458.0,1893.0,0.0
4153,20279,13947,706254,1060243.0,THE COMMUNITY STATE BANK,Poteau,OK,74953,6/30/2020,8/17/2020,SM,1409 N. Broadway,FIRST POTEAU CORP,6,0,0,2,1,Le Flore,,,10/19/1970,10/19/1970,6/17/2015,Stock,0,0,FED,DIF,Dallas,DALLAS,Oklahoma City,Kansas City,Southern,West,0,1,www.thecommunitysb.com,30557.0,42838.0,17002.0,48528.0,7865.0,0.0,26027.0,10551.0,14795.0,681.0,0.0
4154,12591,0,72258,1059975.0,THE CONVERSE COUNTY BANK,Douglas,WY,82633,6/30/2020,8/17/2020,NM,332 Walnut St.,CONVERSE COUNTY CAPITAL CORP,1,0,0,7,1,Converse,,,1/1/1918,1/1/1934,3/2/2018,Stock,0,1,FDIC,DIF,San Francisco,SAN FRANCISCO,Billings,Kansas City,Western,West,0,1,www.conversecountybank.com,32106.0,31973.0,13960.0,22587.0,20022.0,7510.0,138835.0,28015.0,34738.0,55853.0,20229.0
4155,2102,0,631422,1134108.0,THE CONWAY NATIONAL BANK,Conway,SC,29526,6/30/2020,8/17/2020,N,1400 3rd Ave.,CNB CORP,16,0,0,9,0,Horry,34820.0,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",1/1/1914,1/1/1934,6/1/2010,Stock,0,1,OCC,DIF,Atlanta,ATLANTA,Columbia Sc,Richmond,Northeastern,Southeast,0,1,www.conwaynationalbank.com,110783.0,83505.0,57446.0,102716.0,27777.0,6349.0,62735.0,18394.0,36222.0,7184.0,935.0
4156,26922,8441,714978,,THE COOPERATIVE BANK,Roslindale,MA,2131,6/30/2020,8/17/2020,SB,40 Belgrade Ave.,,3,0,0,4,0,Suffolk,14460.0,"Boston-Cambridge-Newton, MA-NH",1/1/1898,3/18/1987,3/23/2020,Non-Stock,0,0,FDIC,DIF,New York,NEW YORK,South Boston,Boston,Northeastern,Northeast,0,1,http://www.thecooperativebank.com,31005.0,30242.0,21392.0,34607.0,4841.0,407.0,43652.0,5881.0,36875.0,896.0,0.0
4157,9374,0,107459,,THE CORDER BANK,Corder,MO,64021,6/30/2020,8/17/2020,NM,227 N. Lafayette St.,,1,0,0,2,0,Lafayette,28140.0,"Kansas City, MO-KS",9/10/1891,1/1/1934,8/12/2010,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Kansas City,Kansas City,Western,West,0,1,www.corderbank.com,2438.0,998.0,522.0,1981.0,388.0,545.0,898.0,0.0,598.0,300.0,0.0
4158,12980,15996,560214,,THE CORN CITY STATE BANK,Deshler,OH,43516,6/30/2020,8/17/2020,SM,201 W. Main St.,,1,0,0,2,1,Henry,,,10/11/1911,1/1/1934,3/31/2006,Stock,0,0,FED,DIF,Chicago,CHICAGO,Columbus,Cleveland,Central,Central,0,1,www.corncitystatebank.com,11491.0,7555.0,3876.0,8338.0,3553.0,3279.0,5650.0,3100.0,1750.0,800.0,0.0
4159,9388,0,312356,,THE CORNER STONE BANK,South West City,MO,64863,6/30/2020,8/17/2020,NM,117 N. Main,,5,0,0,8,1,Mcdonald,,,1/1/1898,1/1/1934,1/30/2018,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Springfield Mo,Kansas City,Western,West,0,1,www.thecornerstonebank.net,24432.0,29368.0,21878.0,18861.0,9569.0,3492.0,10274.0,2894.0,5367.0,2013.0,0.0
4160,2281,12831,846619,1130931.0,THE CORTLAND SAVINGS AND BANKING COMPANY,Cortland,OH,44410,6/30/2020,8/17/2020,SM,194 W. Main St.,CORTLAND BCORP,13,0,0,4,0,Trumbull,49660.0,"Youngstown-Warren-Boardman, OH-PA",1/1/1892,1/1/1934,12/31/2014,Stock,0,1,FED,DIF,Chicago,CHICAGO,Columbus,Cleveland,Central,Central,0,1,WWW.CORTLANDBANK.COM,56042.0,35330.0,15155.0,49720.0,19318.0,7178.0,31077.0,10896.0,16521.0,2997.0,663.0
4161,28063,827,835079,3828120.0,THE COVINGTON SAVINGS AND LOAN ASSOCIATION,Covington,OH,45318,6/30/2020,8/17/2020,SA,117 N. High St.,COVINGTON FINANCIAL CORP MHC,3,0,0,5,0,Miami,19430.0,                                        19430,1/1/1886,10/8/1936,11/1/2012,Stock,0,0,OCC,DIF,Chicago,CHICAGO,Cincinnati,Cleveland,Central,Central,0,1,www.covingtonsavingsandloan.com,7040.0,1909.0,3473.0,4236.0,1116.0,124.0,271.0,0.0,0.0,271.0,0.0
4162,12298,0,370954,2591267.0,THE COWBOY BANK OF TEXAS,Maypearl,TX,76064,6/30/2020,8/17/2020,NM,100 Main St.,MAYPEARL BANCSHARES INC,1,0,0,4,1,Ellis,19100.0,"Dallas-Fort Worth-Arlington, TX",1/1/1930,1/1/1934,10/31/2007,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Dallas,Dallas,Southern,West,0,1,www.cowboybank.com,7803.0,12943.0,4414.0,13273.0,3059.0,0.0,6946.0,2305.0,4241.0,400.0,0.0
4163,13341,11371,362717,1071726.0,THE CROGHAN COLONIAL BANK,Fremont,OH,43420,6/30/2020,8/17/2020,SM,323 Croghan St.,CROGHAN BANCSHARES INC,17,0,0,4,0,Sandusky,,,7/25/1888,1/1/1934,12/7/2013,Stock,0,1,FED,DIF,Chicago,CHICAGO,Columbus,Cleveland,Central,Central,0,1,https://www.croghan.com,75082.0,23546.0,10378.0,29014.0,40269.0,18967.0,14545.0,2885.0,4206.0,3648.0,3804.0
4164,17589,0,1011852,,THE CULBERTSON BANK,Culbertson,NE,69024,6/30/2020,8/17/2020,NM,318 Taylor St,,1,0,0,2,0,Hitchcock,,,9/1/1886,4/27/1956,3/31/2006,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Grand Island,Kansas City,Western,Western,0,1,,1851.0,832.0,1062.0,571.0,1050.0,0.0,696.0,696.0,0.0,0.0,0.0
4165,5033,11837,47247,3726196.0,THE DART BANK,Mason,MI,48854,6/30/2020,8/17/2020,NM,368 S. Park St.,DART FINANCIAL CORP,4,0,0,4,0,Ingham,29620.0,"Lansing-East Lansing, MI",5/1/1925,1/1/1934,7/1/2008,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Detroit,Chicago,Central,Central,0,1,www.dart.bank,25327.0,28376.0,9049.0,23113.0,16516.0,5026.0,15474.0,4849.0,3183.0,3979.0,3463.0
4166,7025,15381,236603,2263331.0,THE DELAWARE NATIONAL BANK OF DELHI,Delhi,NY,13753,6/30/2020,8/17/2020,N,124 Main St.,DELHI BANK CORP,4,0,0,8,0,Delaware,,,1/1/1839,1/1/1934,11/15/2018,Stock,0,1,OCC,DIF,New York,NEW YORK,Syracuse,New York,Northeastern,Northeast,0,1,www.dnbd.bank,36193.0,13432.0,8776.0,13338.0,12584.0,14927.0,30408.0,15830.0,12739.0,257.0,1582.0
4167,15305,12004,869551,1058286.0,THE DENISON STATE BANK,Holton,KS,66436,6/30/2020,8/17/2020,NM,421 New York Ave.,DENISON BANCSHARES INC HOLTON,5,0,0,2,1,Jackson,45820.0,"Topeka, KS",1/1/1901,11/19/1935,2/22/2008,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Kansas City,Kansas City,Western,Western,0,1,http://www.dsbks.com,49275.0,22294.0,8824.0,27995.0,29356.0,5393.0,24026.0,10366.0,9238.0,3898.0,524.0
4168,12425,0,981350,,THE DICKINSON COUNTY BANK,Enterprise,KS,67441,6/30/2020,8/17/2020,NM,101 S. Factory St.,,1,0,0,8,1,Dickinson,,,6/2/1894,1/1/1934,2/6/2018,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Hays,Kansas City,Western,Western,0,1,http://www.dcbonline.net,1713.0,2807.0,162.0,770.0,2938.0,650.0,1139.0,0.0,1139.0,0.0,0.0
4169,9888,10146,56717,2065432.0,THE DIME BANK,Honesdale,PA,18431,6/30/2020,8/17/2020,NM,820-822 Church St.,DIMECO INC,8,0,0,4,0,Wayne,,,1/1/1906,1/1/1934,1/1/2020,Stock,0,0,FDIC,DIF,New York,NEW YORK,Philadelphia,Philadelphia,Northeastern,Northeast,0,1,www.thedimebank.com,75433.0,62717.0,55802.0,62751.0,15495.0,4102.0,26088.0,13219.0,7362.0,5507.0,0.0
4170,17959,0,63050,,THE DOLORES STATE BANK,Dolores,CO,81323,6/30/2020,8/17/2020,NM,101 S. 6th St.,,4,0,0,8,0,Montezuma,,,1/5/1959,1/5/1959,8/4/2015,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Denver,Kansas City,Western,Western,0,1,mydsb.com,15455.0,11058.0,6438.0,10451.0,6210.0,3415.0,6474.0,1974.0,2568.0,1932.0,0.0
4171,11891,0,753856,2126669.0,THE DONLEY COUNTY STATE BANK,Clarendon,TX,79226,6/30/2020,8/17/2020,NM,201 S. Kearney,DONLEY COUNTY BANCSHARES INC,1,0,0,2,1,Donley,,,1/1/1906,1/1/1934,3/31/2006,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Lubbock,Dallas,Southern,West,0,1,donleybank.com,4060.0,5399.0,3735.0,5547.0,175.0,2.0,3105.0,255.0,2231.0,619.0,0.0
4172,16125,0,775054,3189894.0,THE EASTERN COLORADO BANK,Cheyenne Wells,CO,80810,6/30/2020,8/17/2020,NM,10 S. 1st St.,WEED INVESTMENT GROUP INC,6,0,1,2,1,Cheyenne,,,3/1/1944,3/1/1944,7/13/2016,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Denver,Kansas City,Western,Western,0,1,www.yourfriendlybank.com,33261.0,45155.0,20294.0,44063.0,14059.0,0.0,43794.0,7550.0,24924.0,11320.0,0.0
4173,13104,13385,16748,3105568.0,THE ELBERFELD STATE BANK,Elberfeld,IN,47613,6/30/2020,8/17/2020,SM,55 Main St.,ESB BCORP INC,3,0,0,2,0,Warrick,21780.0,"Evansville, IN-KY",7/25/1905,1/1/1934,1/1/2012,Stock,0,1,FED,DIF,Chicago,CHICAGO,Indianapolis,St. louis,Central,Central,0,1,http://www.esbanc.com,9099.0,5859.0,3452.0,6298.0,4196.0,1013.0,1371.0,264.0,1107.0,0.0,0.0
4174,7493,0,425911,1116681.0,THE EPHRATA NATIONAL BANK,Ephrata,PA,17522,6/30/2020,8/17/2020,N,31 E. Main St.,HIBSHMAN TR EPHRATA NB STK,17,0,0,9,0,Lancaster,29540.0,"Lancaster, PA",3/17/1881,1/1/1934,11/5/2012,Stock,0,1,OCC,DIF,New York,NEW YORK,Harrisburg,Philadelphia,Northeastern,Northeast,0,1,http://www.epnb.com,86550.0,31370.0,19483.0,43888.0,31434.0,23115.0,7934.0,1357.0,2665.0,1183.0,2729.0
4175,28614,1954,336576,5301533.0,"THE EQUITABLE BANK, S.S.B.",Wauwatosa,WI,53226,6/30/2020,8/17/2020,SB,2290 N. Mayfair Rd.,TEB MHC,6,0,0,4,0,Milwaukee,33340.0,"Milwaukee-Waukesha-West Allis, WI",1/1/1927,9/25/1936,4/30/2019,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Milwaukee,Chicago,Central,Central,0,1,equitablebank.net,47979.0,29689.0,17474.0,20146.0,9128.0,30920.0,9378.0,2263.0,2011.0,1895.0,3209.0
4176,29966,4440,910079,,THE EQUITABLE SAVINGS AND LOAN COMPANY,Cadiz,OH,43907,6/30/2020,8/17/2020,NM,114 S. Main St.,,1,0,0,5,0,Harrison,,,1/1/1898,1/16/1941,1/1/2019,Non-Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Columbus,Cleveland,Central,Central,0,1,www.equitablesavings.com,2043.0,1004.0,1035.0,1421.0,573.0,19.0,253.0,0.0,253.0,0.0,0.0
4177,12611,10962,372538,1133165.0,THE EVANGELINE BANK AND TRUST COMPANY,Ville Platte,LA,70586,6/30/2020,8/17/2020,NM,497 W. Main St.,EVANGELINE BANCSHARES INC,10,0,0,4,0,Evangeline,,,1/1/1933,1/1/1934,11/6/2007,Stock,0,1,FDIC,DIF,Dallas,DALLAS,Baton Rouge,Atlanta,Southern,Western,0,1,www.therealbank.com,66306.0,68016.0,23894.0,65563.0,38987.0,5878.0,71104.0,14043.0,45077.0,9130.0,2854.0
4178,10672,13904,316859,1133129.0,THE EXCHANGE BANK,Skiatook,OK,74070,6/30/2020,8/17/2020,NM,300 W. Rogers,SKIATOOK BANCSHARES INC,3,0,0,4,0,Osage,46140.0,"Tulsa, OK",6/1/1930,1/1/1934,3/31/2006,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Oklahoma City,Kansas City,Southern,West,0,1,www.exb-ok.com,8905.0,10318.0,2755.0,8063.0,6299.0,2105.0,7860.0,567.0,5586.0,1265.0,442.0
4179,54,9285,672537,1079067.0,THE EXCHANGE BANK OF ALABAMA,Altoona,AL,35952,6/30/2020,8/17/2020,NM,7170 6th Ave,GADSDEN CORP THE,5,0,0,4,0,Etowah,23460.0,"Gadsden, AL",3/10/1909,1/1/1934,8/13/2019,Stock,0,0,FDIC,DIF,Atlanta,ATLANTA,Shelby,Atlanta,Southern,Southeast,0,1,www.exba.com,23386.0,15292.0,7308.0,18715.0,8537.0,4118.0,23580.0,1890.0,15743.0,5652.0,295.0
4180,16094,0,362043,1203910.0,THE EXCHANGE STATE BANK,Springville,IA,52336,6/30/2020,8/17/2020,NM,253 Broadway,COUNTRY BCORP,2,0,0,2,0,Linn,16300.0,"Cedar Rapids, IA",1/1/1934,9/22/1943,8/5/2009,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Cedar Rapids,Chicago,Western,Western,0,1,http://www.exchangestatebank.net,9339.0,2708.0,1821.0,4901.0,4168.0,1157.0,509.0,0.0,0.0,509.0,0.0
4181,14556,0,534859,2124816.0,"THE EXCHANGE STATE BANK OF ST. PAUL, KANSAS",Saint Paul,KS,66771,6/30/2020,8/17/2020,NM,408 5th St.,SOUTHEAST KS BANCSHARES INC,3,0,0,2,0,Neosho,,,9/26/1914,7/6/1934,3/31/2006,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Springfield Mo,Kansas City,Western,Western,0,1,http://www.esbks.com,12874.0,7877.0,3632.0,10862.0,4110.0,2146.0,7185.0,2800.0,3029.0,1356.0,0.0
4182,2068,15551,520423,,THE FAHEY BANKING COMPANY,Marion,OH,43302,6/30/2020,8/17/2020,NM,127 N. Main St.,,4,0,0,4,0,Marion,,,5/1/1865,1/1/1934,1/10/2019,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Columbus,Cleveland,Central,Central,0,1,www.faheybank.bank,12727.0,43678.0,17345.0,12789.0,18755.0,7516.0,33849.0,14377.0,4000.0,6490.0,8982.0
4183,3792,13544,640246,2107305.0,THE FAIRFIELD NATIONAL BANK,Fairfield,IL,62837,6/30/2020,8/17/2020,N,220 E. Main St.,FAIRFIELD BANCSHARES INC,3,0,0,2,0,Wayne,,,2/3/1903,1/1/1934,3/31/2006,Stock,0,1,OCC,DIF,Chicago,CHICAGO,Mount Vernon,St. louis,Central,Central,0,1,http://www.fnbcommunitybank.com,46557.0,82030.0,29782.0,37910.0,41848.0,19048.0,10825.0,2725.0,6124.0,1029.0,947.0
4184,1829,0,503547,2033440.0,THE FAIRMOUNT STATE BANK,Fairmount,IN,46928,6/30/2020,8/17/2020,SM,101 N. Main St.,FAIRMOUNT BANKING CO,1,0,0,2,0,Grant,,,12/18/1902,1/1/1934,1/1/2012,Stock,0,1,FED,DIF,Chicago,CHICAGO,Indianapolis,Chicago,Central,Central,0,1,FAIRMOUNTSTATEBANK.COM,5346.0,1913.0,660.0,1643.0,2989.0,1967.0,1291.0,0.0,500.0,511.0,279.0
4185,3193,0,441050,,THE FALLS CITY NATIONAL BANK,Falls City,TX,78113,6/30/2020,8/17/2020,N,Highway 181 &mavrick,,3,0,0,7,0,Karnes,,,3/23/1907,1/1/1934,3/31/2006,Stock,0,1,OCC,DIF,Dallas,DALLAS,Austin,Dallas,Southern,West,0,1,http://www.fcnb.net,16550.0,17085.0,14186.0,16734.0,2714.0,0.0,19687.0,7277.0,12410.0,0.0,0.0
4186,15779,0,574949,3444203.0,THE FARMERS & MERCHANTS BANK,Berlin,WI,54923,6/30/2020,8/17/2020,SM,123 W Huron St.,KUJAWA FAMILY HOLDINGS INC,2,0,0,4,0,Green Lake,,,12/2/1940,12/2/1940,1/1/2012,Stock,0,0,FED,DIF,Chicago,CHICAGO,Madison,Chicago,Central,Central,0,1,http://www.fmberlin.com,81863.0,40184.0,24841.0,46438.0,39798.0,10970.0,27499.0,5735.0,16041.0,5365.0,358.0
4187,1480,9136,70058,1119516.0,THE FARMERS & MERCHANTS BANK,Dyer,TN,38330,6/30/2020,8/17/2020,NM,110 S. Main St.,DYER F&M BANCSHARES INC,4,0,0,7,1,Gibson,27180.0,"Jackson, TN",4/9/1895,1/1/1934,5/6/2015,Stock,0,1,FDIC,DIF,Dallas,DALLAS,Memphis,St. louis,Southern,Southeast,0,1,www.dyerfmbank.com,10747.0,6085.0,3915.0,10517.0,2280.0,120.0,508.0,508.0,0.0,0.0,0.0
4188,16216,13011,677644,1099672.0,THE FARMERS & MERCHANTS BANK,Stuttgart,AR,72160,6/30/2020,8/17/2020,SM,708 S. Main St.,FARMERS&MERCHANTS BANKSHARES,28,0,0,4,0,Arkansas,,,1/2/1945,1/2/1945,5/11/2019,Stock,0,1,FED,DIF,Dallas,DALLAS,Little Rock,St. louis,Southern,Southeast,0,1,www.mebanking.com,100874.0,89621.0,48779.0,117626.0,22514.0,1577.0,65790.0,12701.0,48566.0,4261.0,262.0
4189,1745,0,291732,,THE FARMERS & MERCHANTS BANK,Waterloo,AL,35677,6/30/2020,8/17/2020,NM,320 Main St,,2,0,0,2,0,Lauderdale,22520.0,"Florence-Muscle Shoals, AL",7/1/1914,1/1/1934,2/24/2011,Stock,0,0,FDIC,DIF,Atlanta,ATLANTA,Shelby,Atlanta,Southern,Southeast,0,1,WWW.FMBAL.COM,5084.0,14005.0,1892.0,5896.0,7486.0,3815.0,8509.0,274.0,1014.0,4721.0,2500.0
4190,8640,0,954158,1135039.0,THE FARMERS & MERCHANTS BANK OF NORTH DAKOTA,Tolna,ND,58380,6/30/2020,8/17/2020,NM,101 N. Main St.,TOLNA BCORP INC,3,0,0,2,1,Nelson,,,8/1/1917,1/1/1934,3/29/2014,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Fargo,Minneapolis,Central,West,0,1,http://www.fmbnd.com,19495.0,11446.0,3138.0,11924.0,10705.0,5174.0,4090.0,2057.0,1123.0,636.0,274.0
4191,5969,9553,214414,1134630.0,THE FARMERS & MERCHANTS STATE BANK,Archbold,OH,43502,6/30/2020,8/17/2020,NM,307-11 Defiance St.,FARMERS&MERCHANTS BCORP INC,30,0,1,4,0,Fulton,45780.0,"Toledo, OH",4/1/1897,1/1/1934,8/14/2019,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Columbus,Cleveland,Central,Central,0,1,http://www.fm.bank,110999.0,117104.0,39018.0,94600.0,80816.0,13669.0,33527.0,3273.0,14620.0,12352.0,3282.0
4192,10280,0,760210,1249909.0,THE FARMERS AND MERCHANTS BANK,Caldwell,OH,43724,6/30/2020,8/17/2020,NM,430 North St.,FARMMERC INC,1,0,0,8,0,Noble,,,1/20/1912,1/1/1934,3/31/2006,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Columbus,Cleveland,Central,Central,0,1,http://www.thefarmersandmerchants.bank,12685.0,6833.0,2820.0,11885.0,4191.0,622.0,2132.0,1364.0,263.0,505.0,0.0
