,cert,docket,fed_rssd,rssdhcr,name,city,state,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,Community_Banks,inst.webaddr,Total_Deposits,depdom,idtrni,idtrngov,idtrnmu,idtrcomb,idtrnfc,idtrnfg,Transaction_Accounts,Demand_Deposit,Non-Transaction_Accounts,Money_Market_Deposit_Accounts,Other_Savings_Accounts,Time_Deposits,Time_and_Savings_Deposits,Non-Interest_Bearing,Interest-Bearing,Retail_Deposits,depins,irakeogh,bro,broins,DEPLSNB
3181,58030,0,3368635,4977342.0,PARADISE BANK,Boca Raton,FL,33431,6/30/2020,8/17/2020,SM,2420 N. Fedl Hwy,PARADISE BCORP INC,3,0,0,4,1,Palm Beach,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",7/25/2005,7/25/2005,5/16/2016,Stock,0,0,FED,DIF,Atlanta,ATLANTA,South Florida,Atlanta,Southern,Southeast,0,1,http://www.ParadiseBank.com,311275,311275,298017,0,1315,11943,0,0,182968,140363.0,128307,59783.0,36190.0,32334.0,170912.0,135425.0,175850.0,298324.0,193247,182.0,0.0,0.0,12025.0
3182,57874,0,3288452,4645324.0,PARAGON BANK,Memphis,TN,38119,6/30/2020,8/17/2020,NM,5400 Poplar Ave.,PARAGON FINL SOLUTIONS INC,6,0,1,4,0,Shelby,32820.0,"Memphis, TN-MS-AR",1/19/2005,1/19/2005,5/6/2015,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Memphis,St. louis,Southern,Southeast,0,1,http://www.bankparagon.com,418545,418545,406793,0,10510,1242,0,0,221115,125684.0,197430,96332.0,6809.0,94289.0,292861.0,127423.0,291121.0,360037.0,338260,1992.0,51406.0,51406.0,0.0
3183,57884,0,3308574,5119363.0,PARAMOUNT BANK,Hazelwood,MO,63042,6/30/2020,8/17/2020,NM,90 Village Sq. Shpctr.,PARAMOUNT FINANCIAL GROUP LLC,1,0,0,5,0,Saint Louis,41180.0,"St. Louis, MO-IL",12/30/2004,12/30/2004,7/26/2018,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,St. Louis,St. louis,Western,West,0,1,http://www.paramountbank.com,100191,100191,70164,0,10101,19926,0,0,16308,16308.0,83883,10714.0,526.0,72643.0,83883.0,4150.0,96041.0,66743.0,91207,1389.0,28555.0,28555.0,17148.0
3184,13054,13185,518354,4281197.0,PARK BANK,Holmen,WI,54636,6/30/2020,8/17/2020,NM,1200 Main St.,GOLDEN OAK BANCSHARES INC,3,0,0,4,0,La Crosse,29100.0,"La Crosse-Onalaska, WI-MN",1/1/1909,1/1/1934,3/31/2006,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Madison,Minneapolis,Central,Central,0,1,secure.helloparkbank.com,51512,51512,50634,0,878,0,0,0,20737,20737.0,30775,16185.0,10908.0,3681.0,30775.0,15722.0,35790.0,51262.0,45232,755.0,0.0,0.0,0.0
3185,34038,0,2316714,2536857.0,PARK RIDGE COMMUNITY BANK,Park Ridge,IL,60068,6/30/2020,8/17/2020,NM,626 Talcott Rd.,COMMUNITY BANK CORP,1,0,0,4,1,Cook,16980.0,"Chicago-Naperville-Elgin, IL-IN-WI",7/3/1995,7/3/1995,3/31/2006,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Chicago,Chicago,Central,Central,0,1,www.timetobank.com,313796,313796,313796,0,0,0,0,0,91433,67260.0,222363,56940.0,107174.0,58249.0,246536.0,67260.0,246536.0,304565.0,218833,10483.0,0.0,0.0,0.0
3186,8851,0,286457,4792022.0,PARK STATE BANK,Duluth,MN,55806,6/30/2020,8/17/2020,NM,2630 W. Superior St.,PARK FINANCIAL GROUP INC,5,0,0,4,0,Saint Louis,20260.0,"Duluth, MN-WI",6/28/1916,1/1/1934,7/24/2018,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Minneapolis,Minneapolis,Central,West,0,1,http://www.parkstatebank.com,164612,164612,149786,0,10391,4435,0,0,73331,68904.0,91281,33714.0,20147.0,37420.0,95708.0,68904.0,95708.0,152039.0,117767,3172.0,10375.0,0.0,14738.0
3187,19381,10599,480059,,PARK STATE BANK & TRUST,Woodland Park,CO,80863,6/30/2020,8/17/2020,NM,710 W Hwy 24,,1,0,0,4,1,Teller,17820.0,"Colorado Springs, CO",3/1/1965,3/1/1965,6/5/2007,Stock,0,1,FDIC,DIF,Dallas,DALLAS,Denver,Kansas City,Western,Western,0,1,http://www.psbtrust.com,106224,106224,103851,0,2373,0,0,0,57835,24958.0,48389,3116.0,34327.0,10946.0,81266.0,24958.0,81266.0,106224.0,100050,2797.0,0.0,0.0,0.0
3188,34888,0,2764212,3347292.0,PARKE BANK,Sewell,NJ,8080,6/30/2020,8/17/2020,NM,601 Delsea Dr.,PARKE BCORP INC,8,0,1,4,0,Gloucester,37980.0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1/28/1999,1/28/1999,1/1/2016,Stock,0,0,FDIC,DIF,New York,NEW YORK,Jamesburg,Philadelphia,Northeastern,Northeast,0,1,www.parkebank.com,1510752,1510752,1156277,0,233329,121146,0,0,418224,358540.0,1092528,284018.0,115344.0,693166.0,1152212.0,358540.0,1152212.0,1270223.0,837127,43606.0,142817.0,142817.0,114777.0
3189,58796,0,3688043,3694026.0,PARKSIDE FINANCIAL BANK & TRUST,Clayton,MO,63105,6/30/2020,8/17/2020,NM,"8112 Maryland Ave, # 101",PARKSIDE FINANCIAL INC,1,0,0,4,0,Saint Louis,41180.0,"St. Louis, MO-IL",4/23/2008,4/23/2008,4/23/2008,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,St. Louis,St. louis,Western,West,0,1,www.pfbt.com,533166,533166,513118,0,0,20049,0,0,31679,27566.0,501488,220916.0,182659.0,97912.0,505601.0,180638.0,352528.0,452333.0,228188,98.0,70985.0,70985.0,12471.0
3190,19008,15641,1001639,1200692.0,PARKWAY BANK AND TRUST COMPANY,Harwood Heights,IL,60656,6/30/2020,8/17/2020,NM,4800 N. Harlem Ave.,PARKWAY BCORP INC,32,0,1,4,0,Cook,16980.0,"Chicago-Naperville-Elgin, IL-IN-WI",1/22/1964,1/22/1964,7/22/2014,Stock,0,1,FDIC,DIF,Chicago,CHICAGO,Chicago,Chicago,Central,Central,0,1,http://www.parkwaybank.com,2072340,2072340,1951817,0,120523,0,0,0,174872,142431.0,1897468,278643.0,561845.0,1056981.0,1929909.0,142431.0,1929909.0,1817656.0,1882623,83475.0,132226.0,132226.0,0.0
3191,15729,12410,335346,1129494.0,PARTNERS BANK,Helena,AR,72342,6/30/2020,8/17/2020,NM,302 Cherry St.,HELENA BANCSHARES INC,6,0,0,4,0,Phillips,,,4/1/1940,4/1/1940,7/16/2019,Stock,0,1,FDIC,DIF,Dallas,DALLAS,Memphis,St. louis,Southern,Southeast,0,1,https://www.partnersbnk.com,259135,259135,185279,4000,43778,26078,0,0,87820,55796.0,171315,15950.0,17036.0,138329.0,203339.0,55829.0,203306.0,195091.0,205134,6294.0,30147.0,0.0,26957.0
3192,58588,0,3655933,,PARTNERS BANK OF CALIFORNIA,Mission Viejo,CA,92691,6/30/2020,8/17/2020,NM,27201 Puerta Real,,2,0,0,4,0,Orange,31080.0,"Los Angeles-Long Beach-Anaheim, CA",11/16/2007,11/16/2007,7/16/2019,Stock,0,0,FDIC,DIF,San Francisco,SAN FRANCISCO,Orange,San Francisco,Western,Western,0,1,http://www.partnersbankca.com,308072,308072,297909,0,0,10163,0,0,161781,157659.0,146291,114070.0,2653.0,29568.0,150413.0,157659.0,150413.0,289479.0,155701,0.0,15821.0,15821.0,10163.0
3193,17115,7706,111205,3815054.0,PARTNERS BANK OF NEW ENGLAND,Sanford,ME,4073,6/30/2020,8/17/2020,SB,900 Main St.,SIS BCORP MHC,10,0,1,4,0,York,38860.0,"Portland-South Portland, ME",11/1/1933,5/27/1952,2/3/2020,Stock,0,0,FDIC,DIF,New York,NEW YORK,Concord,Boston,Northeastern,Northeast,0,1,partnersbankonline.com,534814,534814,498151,0,31591,5072,0,0,103947,82952.0,430867,171890.0,115582.0,143395.0,451862.0,71496.0,463318.0,500115.0,494942,32266.0,15548.0,15548.0,225.0
3194,12513,10502,114149,1138713.0,PARTNERS BANK OF WISCONSIN,Marshfield,WI,54449,6/30/2020,8/17/2020,NM,907 N. Central,STRATFORD BANCSHARES INC,3,0,0,4,0,Wood,,,6/13/1908,1/1/1934,6/19/2017,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Eau Claire,Chicago,Central,Central,0,1,http://www.partnersbankwi.com,178215,178215,166247,0,11968,0,0,0,62875,41923.0,115340,25592.0,37120.0,52628.0,136292.0,36793.0,141422.0,164970.0,159457,10196.0,4467.0,3477.0,0.0
3195,14134,10324,300009,2337081.0,PASSUMPSIC SAVINGS BANK,Saint Johnsbury,VT,5819,6/30/2020,8/17/2020,SB,497 Railroad St.,PASSUMPSIC BCORP,12,0,1,8,0,Caledonia,,,2/24/1853,3/31/1934,11/1/2016,Stock,0,1,FDIC,DIF,New York,NEW YORK,Springfield Ma,Boston,Northeastern,Northeast,0,1,http://www.passumpsicbank.com,636891,636891,586683,0,47973,2235,0,0,264942,116692.0,371949,111363.0,155185.0,105401.0,520199.0,520199.0,116692.0,528654.0,488322,33213.0,96259.0,96259.0,0.0
3196,57497,0,729310,2596776.0,PATHFINDER BANK,Oswego,NY,13126,6/30/2020,8/17/2020,NM,214 W. 1st St.,PATHFINDER BCORP INC,11,0,0,4,0,Oswego,45060.0,"Syracuse, NY",10/25/2002,10/25/2002,5/31/2016,Stock,0,0,FDIC,DIF,New York,NEW YORK,Syracuse,New York,Northeastern,Northeast,0,1,http://www.PATHFINDERBANK.com,980004,980004,763394,1,154128,62481,0,0,263550,168340.0,716454,202363.0,103151.0,410940.0,811664.0,168340.0,811664.0,722551.0,732605,20500.0,164634.0,160304.0,0.0
3197,1992,53533,73554,3304361.0,PATHWAY BANK,Cairo,NE,68824,6/30/2020,8/17/2020,NM,306 High St.,PATHWAY BCORP,4,0,0,2,0,Hall,24260.0,"Grand Island, NE",1/1/1910,1/1/1934,5/27/2010,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Grand Island,Kansas City,Western,Western,0,1,www.pathwaybank.com,147256,147256,135466,0,11790,0,0,0,37884,21721.0,109372,47824.0,16086.0,45461.0,125535.0,19822.0,127434.0,142678.0,112963,4636.0,0.0,0.0,12252.0
3198,57416,0,3120646,1135374.0,PATRIOT BANK,Millington,TN,38053,6/30/2020,8/17/2020,SM,8376 Hwy. 51 N.,SECURITY BCORP OF TN INC,8,0,0,4,0,Shelby,32820.0,"Memphis, TN-MS-AR",10/9/2002,10/9/2002,4/1/2019,Stock,0,0,FED,DIF,Dallas,DALLAS,Memphis,St. louis,Southern,Southeast,0,1,www.patriot-bank.com,361622,361622,226207,0,135415,0,0,0,137347,71734.0,224275,49374.0,24877.0,150023.0,289888.0,71734.0,289888.0,269430.0,203720,10041.0,0.0,0.0,3687.0
3199,33928,0,2236821,4132169.0,"PATRIOT BANK, NATIONAL ASSOCIATION",Stamford,CT,6901,6/30/2020,8/17/2020,N,900 Bedford St.,PNBK SPONSOR LLC,9,0,1,4,0,Fairfield,14860.0,"Bridgeport-Stamford-Norwalk, CT",8/31/1994,8/31/1994,5/11/2018,Stock,0,0,OCC,DIF,New York,NEW YORK,Hartford,New York,Northeastern,Northeast,0,1,www.bankpatriot.com,787407,787407,780155,0,7252,0,0,0,110532,83472.0,676875,165658.0,95993.0,415224.0,703935.0,95850.0,691557.0,566495.0,663789,26312.0,160846.0,160846.0,41690.0
3200,58133,0,3437166,,PATRIOT COMMUNITY BANK,Woburn,MA,1801,6/30/2020,8/17/2020,SM,237 Lexington St.,,1,0,0,4,0,Middlesex,14460.0,"Boston-Cambridge-Newton, MA-NH",4/3/2006,4/3/2006,1/6/2012,Stock,0,1,FED,DIF,New York,NEW YORK,North Boston,Boston,Northeastern,Northeast,0,1,www.patriotcb.com,167277,167277,167278,0,0,0,0,0,37693,23888.0,129585,23748.0,4652.0,101184.0,143390.0,23888.0,143389.0,138639.0,116920,10165.0,0.0,0.0,0.0
3201,18019,53341,297051,1057896.0,PATRIOTS BANK,Garnett,KS,66032,6/30/2020,8/17/2020,NM,131 E. 4th Ave.,GARNETT BANCSHARES INC,7,0,1,4,1,Anderson,,,1/1/1899,6/4/1959,1/13/2009,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Kansas City,Kansas City,Western,Western,0,1,http://www.patriotsbank.com,120969,120969,103938,0,17031,0,0,0,47980,24839.0,72989,19139.0,17455.0,36395.0,96130.0,24839.0,96130.0,119559.0,108064,3635.0,0.0,0.0,0.0
3202,12609,12689,85931,3631469.0,PATTERSON STATE BANK,Patterson,LA,70392,6/30/2020,8/17/2020,NM,1130 Hwy. 90 W.,PATTERSON BANCSHARES INC,3,0,0,8,0,Saint Mary,,,1/1/1925,1/1/1934,3/31/2006,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Baton Rouge,Atlanta,Southern,Western,0,1,http://www.pattersonstatebank.com,254390,254390,204538,0,49852,0,0,0,105996,80280.0,148394,44513.0,41251.0,62630.0,174110.0,80280.0,174110.0,234524.0,168535,8396.0,0.0,0.0,0.0
3203,24303,0,500658,1131899.0,PAVILLION BANK,Richardson,TX,75080,6/30/2020,8/17/2020,NM,1200 W Campbell Rd.,AMTEX BANCSHARES INC,1,0,0,4,0,Dallas,19100.0,"Dallas-Fort Worth-Arlington, TX",1/17/1983,1/17/1983,3/31/2006,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Dallas,Dallas,Southern,West,0,1,www.pavillionbank.com,69745,69745,69733,0,0,12,0,0,32231,24742.0,37514,19968.0,3349.0,14197.0,45003.0,24742.0,45003.0,60527.0,38110,1241.0,0.0,0.0,0.0
3204,9313,9854,148715,1134283.0,"PBK BANK, INC.",Stanford,KY,40484,6/30/2020,8/17/2020,NM,120 Frontier Blvd.,COMMUNITY BANCSHARES INC,6,0,0,8,0,Lincoln,,,1/1/1906,1/1/1934,3/31/2006,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Lexington,Cleveland,Central,Southeast,0,1,http://www.pbkbank.com,111826,111826,108151,0,3675,0,0,0,64526,27570.0,47300,1589.0,24322.0,21389.0,84256.0,27570.0,84256.0,110870.0,105041,4371.0,0.0,0.0,0.0
3205,14522,0,188449,1200049.0,PCSB BANK,Clarinda,IA,51632,6/30/2020,8/17/2020,NM,120 E. Washington St,WHITMORE CO INC,7,0,0,2,1,Page,,,1/1/1866,6/28/1934,7/1/2013,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Omaha,Chicago,Western,Western,0,1,www.wearepcsb.com,244491,244491,216450,0,28041,0,0,0,82097,33030.0,162394,93766.0,34566.0,34062.0,211461.0,33030.0,211461.0,236229.0,200797,6715.0,0.0,0.0,0.0
3206,15995,0,24006,5079476.0,PCSB BANK,Brewster,NY,10509,6/30/2020,8/17/2020,NM,2477 Rt. 6,PCSB FINANCIAL CORP,16,0,0,4,0,Putnam,35620.0,"New York-Newark-Jersey City, NY-NJ-PA",1/1/1871,7/1/1943,12/31/2018,Stock,0,0,FDIC,DIF,New York,NEW YORK,New York City,New York,Northeastern,Northeast,0,1,www.PCSB.com,1425939,1425939,1381808,0,44130,0,0,0,385885,192919.0,1040053,239942.0,352987.0,447124.0,1233019.0,192919.0,1233020.0,1283048.0,1165111,61351.0,67500.0,67500.0,0.0
3207,57923,0,3348468,5010479.0,PEACH STATE BANK & TRUST,Gainesville,GA,30501,6/30/2020,8/17/2020,NM,325 Washington St.,PEACH STATE BANCSHARES INC,2,0,0,4,0,Hall,23580.0,"Gainesville, GA",4/27/2005,4/27/2005,3/31/2006,Stock,0,0,FDIC,DIF,Atlanta,ATLANTA,Atlanta,Atlanta,Southern,Southeast,0,1,www.peachstate.bank,325430,325430,318502,0,6669,258,0,0,33086,27052.0,292343,109569.0,150201.0,32574.0,298377.0,112262.0,213168.0,314924.0,192303,5175.0,10.0,10.0,0.0
3208,11035,0,236706,2651590.0,PEAPACK-GLADSTONE BANK,Bedminster,NJ,7921,6/30/2020,8/17/2020,SM,500 Hills Dr. Suite 300,PEAPACK-GLADSTONE FINL CORP,20,0,0,4,0,Somerset,35620.0,"New York-Newark-Jersey City, NY-NJ-PA",9/21/1921,1/1/1934,12/8/2015,Stock,0,1,FED,DIF,New York,NEW YORK,Jamesburg,New York,Northeastern,Northeast,0,1,www.pgbank.com,4864088,4864088,4644873,0,219215,0,0,0,1383254,269882.0,3480834,2658689.0,123140.0,699005.0,4594206.0,923715.0,3940373.0,4470910.0,4058134,63901.0,163938.0,163938.0,35327.0
3209,18132,0,723868,2184043.0,PEARLAND STATE BANK,Pearland,TX,77581,6/30/2020,8/17/2020,NM,2301 N. Main St.,COASTAL BANCSHARES INC,1,0,0,5,1,Brazoria,26420.0,"Houston-The Woodlands-Sugar Land, TX",1/6/1960,1/6/1960,3/31/2006,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Houston,Dallas,Southern,West,0,1,www.pearlandbank.com,180719,180719,154605,0,26113,0,0,0,108255,57129.0,72463,5153.0,18273.0,49037.0,123589.0,57129.0,123590.0,152695.0,116262,2109.0,0.0,0.0,0.0
3210,29582,3697,515979,,PEE DEE FEDERAL SAVINGS BANK,Marion,SC,29571,6/30/2020,8/17/2020,SA,106 E. Court St.,,1,0,0,7,0,Marion,,,12/11/1935,12/11/1935,7/21/2011,Non-Stock,0,0,OCC,DIF,Atlanta,ATLANTA,Columbia Sc,Richmond,Northeastern,Southeast,0,1,,29192,29192,26330,0,2862,0,0,0,12172,12172.0,17020,450.0,9268.0,7303.0,17020.0,4450.0,24742.0,26980.0,27398,1088.0,0.0,0.0,0.0
3211,58483,0,3465392,1133286.0,PEGASUS BANK,Dallas,TX,75209,6/30/2020,8/17/2020,NM,4515 W. Mockingbird Ln.,BANCFIRST CORP,4,0,0,4,0,Dallas,19100.0,"Dallas-Fort Worth-Arlington, TX",1/24/2007,1/24/2007,6/29/2018,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Dallas,Dallas,Southern,West,0,0,http://www.pegasusbankdallas.com,708667,708667,707889,0,0,778,0,0,333681,262238.0,374986,332561.0,1636.0,40789.0,446429.0,247743.0,460924.0,679408.0,264203,2130.0,0.0,0.0,0.0
3212,6176,0,370020,3137082.0,"PENDLETON COMMUNITY BANK, INC.",Franklin,WV,26807,6/30/2020,8/17/2020,NM,128 N. Main St.,ALLEGHENY BANCSHARES INC,10,0,1,4,0,Pendleton,,,10/5/1925,1/1/1934,10/1/2019,Stock,0,0,FDIC,DIF,Atlanta,ATLANTA,Scott Depot,Richmond,Northeastern,Northeast,0,1,https://yourbank.com,434727,434727,396318,1,38160,248,0,0,191672,126798.0,243055,64209.0,63998.0,114848.0,307929.0,126798.0,307930.0,415844.0,378412,25017.0,0.0,0.0,0.0
3213,30401,5285,328777,3200463.0,PENN COMMUNITY BANK,Doylestown,PA,18902,6/30/2020,8/17/2020,SB,3969 Durham Rd.,PENN CMTY MUTUAL HOLDINGS INC,25,0,0,4,0,Bucks,37980.0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1/1/1922,10/27/1949,3/22/2018,Stock,0,1,FDIC,DIF,New York,NEW YORK,Philadelphia,Philadelphia,Northeastern,Northeast,0,1,www.penncommunitybank.com,1884976,1884976,1684899,0,174357,25720,0,0,58971,41889.0,1826005,1065414.0,221227.0,539363.0,1843087.0,27927.0,1857049.0,1734891.0,1359339,114309.0,87203.0,87203.0,24449.0
3214,30119,4779,805876,,PENNCREST BANK,Altoona,PA,16601,6/30/2020,8/17/2020,SB,1201 12th St.,,7,0,0,5,0,Blair,11020.0,"Altoona, PA",1/1/1939,11/26/1940,2/29/2016,Non-Stock,0,0,FDIC,DIF,New York,NEW YORK,Wexford,Philadelphia,Northeastern,Northeast,0,1,www.PennCrest.BANK,152946,152946,151008,0,1938,0,0,0,48190,39046.0,104756,4881.0,49395.0,50480.0,113900.0,39112.0,113834.0,149553.0,147382,13087.0,0.0,0.0,0.0
3215,7613,9066,212018,1132896.0,PENNIAN BANK,Mifflintown,PA,17059,6/30/2020,8/17/2020,NM,2 N. Main St.,FIRST COMMUNITY FINANCIAL CORP,14,0,0,4,0,Juniata,,,4/19/1889,1/1/1934,6/29/2017,Stock,0,1,FDIC,DIF,New York,NEW YORK,Harrisburg,Philadelphia,Northeastern,Northeast,0,1,www.pennianbank.com,483240,483240,425602,0,57638,0,0,0,158400,85193.0,324840,84331.0,103896.0,136613.0,398047.0,85193.0,398047.0,471169.0,392789,36006.0,0.0,0.0,1218.0
3216,90208,0,635907,4933320.0,PENTUCKET BANK,Haverhill,MA,1830,6/30/2020,8/17/2020,SB,One Merrimack St.,PENTUCKET BANK HOLDINGS MHC,6,0,1,4,0,Essex,14460.0,"Boston-Cambridge-Newton, MA-NH",1/1/1891,10/8/1985,4/1/2016,Stock,0,0,FDIC,DIF,New York,NEW YORK,North Boston,Boston,Northeastern,Northeast,0,1,www.pentucketbank.com,712104,712104,686080,327,23710,1987,0,0,39366,25810.0,672738,219407.0,271589.0,181743.0,686294.0,142798.0,569306.0,648052.0,523391,38373.0,0.0,0.0,1737.0
3217,22756,8951,942539,1426782.0,PEOPLE'S BANK AND TRUST COMPANY OF PICKETT COUNTY,Byrdstown,TN,38549,6/30/2020,8/17/2020,NM,19 Courthouse Sq.,EMPLOYEE STK OWNERSHIP TR PEOPLES B&T PICKETT CNTY,1,0,0,4,0,Pickett,,,11/27/1978,11/27/1978,7/28/2015,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Knoxville,Atlanta,Southern,Southeast,0,1,https://www.peoplesbankbyrdstown.com,115266,115266,105878,0,9335,53,0,0,34803,18409.0,80463,5834.0,8312.0,66317.0,96857.0,18409.0,96857.0,108991.0,105797,9596.0,1.0,1.0,0.0
3218,34685,0,2661861,,PEOPLE'S BANK OF COMMERCE,Medford,OR,97504,6/30/2020,8/17/2020,NM,1528 Biddle Rd.,,6,0,0,4,0,Jackson,32780.0,"Medford, OR",3/2/1998,3/2/1998,5/21/2018,Stock,0,0,FDIC,DIF,San Francisco,SAN FRANCISCO,Portland,San Francisco,Western,West,0,1,www.peoplesbank.bank,394441,394441,383615,0,8322,2504,0,0,42028,12581.0,352413,100046.0,229153.0,23214.0,381860.0,12581.0,381860.0,386379.0,271059,0.0,4990.0,4990.0,0.0
3219,34146,0,2396592,4096645.0,PEOPLE'S BANK OF SENECA,Seneca,MO,64865,6/30/2020,8/17/2020,NM,1615 Cherokee Ave.,PBS BANCSHARES INC,4,0,0,4,0,Newton,27900.0,"Joplin, MO",3/15/1996,3/15/1996,3/31/2006,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Springfield Mo,Kansas City,Western,West,0,1,www.peoplesbankofseneca.com,217239,217239,177554,0,26419,13266,0,0,119070,33539.0,98169,0.0,49918.0,48250.0,183700.0,36760.0,180479.0,199075.0,118232,2564.0,12198.0,12198.0,13266.0
3220,27334,18027,613307,3650152.0,"PEOPLE'S UNITED BANK, NATIONAL ASSOCIATION",Bridgeport,CT,6604,6/30/2020,8/17/2020,N,850 Main St.,PEOPLES UNITED FINANCIAL INC,420,0,1,4,0,Fairfield,14860.0,"Bridgeport-Stamford-Norwalk, CT",7/6/1988,7/6/1988,11/1/2019,Stock,0,1,OCC,DIF,New York,NEW YORK,Hartford,New York,Northeastern,Northeast,0,0,www.peoples.com,50207439,50207439,43993997,15,5902882,310545,0,0,2334314,1950268.0,47873125,6778848.0,33519852.0,7574425.0,48257171.0,13688160.0,36519279.0,43872570.0,30778127,3506844.0,4920955.0,4863220.0,0.0
3221,58597,0,3548763,,PEOPLEFIRST BANK,Joliet,IL,60435,6/30/2020,8/17/2020,NM,3100 Theodore St.,,2,0,0,4,0,Will,16980.0,"Chicago-Naperville-Elgin, IL-IN-WI",1/8/2007,1/8/2007,10/1/2009,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Chicago,Chicago,Central,Central,0,1,www.peoplefirstbank.com,125347,125347,86758,0,32503,6085,0,0,38407,32042.0,86939,40839.0,3987.0,42113.0,93304.0,32042.0,93305.0,110588.0,87569,1118.0,7233.0,7233.0,4720.0
3222,6544,10185,577128,1070578.0,PEOPLES BANK,Marietta,OH,45750,6/30/2020,8/17/2020,SM,138 Putnam St.,PEOPLES BCORP INC,83,0,1,4,0,Washington,,,5/26/1902,1/1/1934,4/13/2019,Stock,0,1,FED,DIF,Chicago,CHICAGO,Columbus,Cleveland,Central,Central,0,0,https://www.peoplesbancorp.com/,4032300,4032300,3466359,11943,526398,27600,0,0,387774,188416.0,3644526,2476591.0,578601.0,589334.0,3843884.0,1005801.0,3026499.0,3614809.0,2920775,88274.0,321247.0,321247.0,0.0
3223,9489,11773,148238,4262525.0,PEOPLES BANK,Clifton,TN,38425,6/30/2020,8/17/2020,NM,129 Main St.,PB BANCSHARES EMP STK OWNERSHIP PLAN,3,0,0,4,0,Wayne,,,1/1/1890,1/1/1934,3/5/2013,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Nashville,Atlanta,Southern,Southeast,0,1,pbbanking.com,176868,176868,149693,0,27175,0,0,0,55590,29264.0,121278,23657.0,14296.0,83326.0,147604.0,29264.0,147604.0,133233.0,157698,13368.0,27855.0,22734.0,5323.0
3224,16265,15434,998844,1249646.0,PEOPLES BANK,Rock Valley,IA,51247,6/30/2020,8/17/2020,NM,1230 Valley Dr.,PEOPLES BCORP,9,0,1,2,1,Sioux,,,6/1/1945,6/1/1945,8/1/2018,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Sioux City,Chicago,Western,Western,0,1,www.peoples-ebank.com,564778,564778,493222,0,69576,1979,0,0,67785,24583.0,496992,143040.0,167617.0,186335.0,540194.0,100752.0,464026.0,498955.0,421067,20442.0,22893.0,22893.0,2225.0
3225,9882,53020,278153,1052220.0,PEOPLES BANK,Tulsa,OK,74150,6/30/2020,8/17/2020,NM,445 S. Lewis Ave.,AMERICAN BCORP INC,2,0,0,4,1,Tulsa,46140.0,"Tulsa, OK",1/1/1907,1/1/1934,2/12/2011,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Oklahoma City,Kansas City,Southern,West,0,1,https://www.peoplesbanktulsa.com,87886,87886,85961,0,1925,0,0,0,44656,39936.0,43230,9494.0,12265.0,21470.0,47950.0,39936.0,47950.0,75670.0,62819,2158.0,0.0,0.0,0.0
3226,9366,12640,70638,4189314.0,PEOPLES BANK,Mendenhall,MS,39114,6/30/2020,8/17/2020,NM,160 E. Maud Ave.,PEOPLES BANCSHARES INC,7,0,1,4,1,Simpson,27140.0,"Jackson, MS",11/5/1908,1/1/1934,6/30/2019,Stock,0,1,FDIC,DIF,Dallas,DALLAS,Jackson Ms,Atlanta,Southern,West,0,1,www.peoplesbank-ms.com,343605,343605,289762,0,29675,24168,0,0,155837,74030.0,187768,23872.0,33992.0,129904.0,269575.0,74163.0,269442.0,321022.0,265601,13614.0,5000.0,5000.0,23834.0
