,cert,name_x,city_x,state_x,zip_x,cb_x,inst.webaddr_x,NTRCDSM_x,NTRTMMED_x,Quarter_Date_x,IDcd3less_x,IDcd3t12s_x,IDcd1t3s_x,NTRTMLGJ_x,name_y,city_y,state_y,zip_y,cb_y,inst.webaddr_y,NTRCDSM_y,NTRTMMED_y,Quarter_Date_y,IDcd3less_y,IDcd3t12s_y,IDcd1t3s_y,NTRTMLGJ_y
87,34422,AMERICAN BANK,Allentown,PA,18104,1,www.ambk.com,72359.0,61251.0,2020-06-30,16484.0,48930.0,47320.0,22638.0,AMERICAN BANK,Allentown,PA,18104,1,www.ambk.com,76882.0,64197.0,2020-03-30,23391.0,51340.0,28801.0,23860.0
88,1117,AMERICAN BANK & TRUST,Wessington Sprin,SD,57382,1,www.abt.bank,89258.0,64724.0,2020-06-30,34974.0,82952.0,32791.0,46811.0,AMERICAN BANK & TRUST,Wessington Sprin,SD,57382,1,www.abt.bank,90387.0,63519.0,2020-03-30,38560.0,74400.0,36255.0,46825.0
89,19234,AMERICAN BANK & TRUST COMPANY,Covington,LA,70433,1,www.americanbankandtrust.com,11316.0,24032.0,2020-06-30,6585.0,14862.0,9676.0,14843.0,AMERICAN BANK & TRUST COMPANY,Covington,LA,70433,1,www.americanbankandtrust.com,14831.0,24878.0,2020-03-30,6603.0,14899.0,10870.0,14886.0
90,17906,AMERICAN BANK & TRUST COMPANY,Opelousas,LA,70570,1,http://www.americanbankandtrust.net,9139.0,9769.0,2020-06-30,4697.0,10521.0,3690.0,4632.0,AMERICAN BANK & TRUST COMPANY,Opelousas,LA,70570,1,http://www.americanbankandtrust.net,9278.0,9910.0,2020-03-30,4965.0,9971.0,4252.0,3823.0
91,35568,"AMERICAN BANK & TRUST COMPANY, INC.",Bowling Green,KY,42103,1,www.ambanking.com,63692.0,63688.0,2020-06-30,28273.0,53563.0,42310.0,40403.0,"AMERICAN BANK & TRUST COMPANY, INC.",Bowling Green,KY,42103,1,www.ambanking.com,67349.0,67257.0,2020-03-30,28296.0,61399.0,41355.0,38467.0
92,31980,AMERICAN BANK & TRUST OF THE CUMBERLANDS,Livingston,TN,38570,1,http://www.abtc.bank,45660.0,56699.0,2020-06-30,17360.0,43742.0,30243.0,34262.0,AMERICAN BANK & TRUST OF THE CUMBERLANDS,Livingston,TN,38570,1,http://www.abtc.bank,46319.0,57642.0,2020-03-30,11033.0,50076.0,31411.0,34556.0
93,20537,AMERICAN BANK AND TRUST COMPANY,Tulsa,OK,74135,1,www.americanbanktulsa.com,4955.0,18406.0,2020-06-30,10409.0,11209.0,1743.0,42033.0,AMERICAN BANK AND TRUST COMPANY,Tulsa,OK,74135,1,www.americanbanktulsa.com,5287.0,18195.0,2020-03-30,12624.0,8322.0,2536.0,32343.0
94,34955,"AMERICAN BANK AND TRUST COMPANY, NATIONAL ASSOCIATION",Davenport,IA,52807,1,http://www.ambankqc.com,22474.0,21125.0,2020-06-30,8920.0,23160.0,10684.0,19892.0,"AMERICAN BANK AND TRUST COMPANY, NATIONAL ASSOCIATION",Davenport,IA,52807,1,http://www.ambankqc.com,23082.0,22746.0,2020-03-30,7983.0,24251.0,12861.0,13387.0
95,22559,AMERICAN BANK CENTER,Dickinson,ND,58601,1,http://www.weareamerican.bank,93691.0,61547.0,2020-06-30,46682.0,77667.0,25869.0,137537.0,AMERICAN BANK CENTER,Dickinson,ND,58601,1,http://www.weareamerican.bank,98554.0,68539.0,2020-03-30,50177.0,85500.0,26770.0,169293.0
96,4624,AMERICAN BANK OF BAXTER SPRINGS,Baxter Springs,KS,66713,1,http://www.americanbankbaxter.com,6366.0,4200.0,2020-06-30,3818.0,3376.0,2156.0,17684.0,AMERICAN BANK OF BAXTER SPRINGS,Baxter Springs,KS,66713,1,http://www.americanbankbaxter.com,6632.0,4311.0,2020-03-30,2483.0,5477.0,2033.0,14640.0
97,5283,AMERICAN BANK OF BEAVER DAM,Beaver Dam,WI,53916,1,www.americanbankbd.com,12861.0,5492.0,2020-06-30,3030.0,10255.0,4345.0,3814.0,AMERICAN BANK OF BEAVER DAM,Beaver Dam,WI,53916,1,www.americanbankbd.com,13058.0,5786.0,2020-03-30,2819.0,9841.0,5465.0,3752.0
98,18609,AMERICAN BANK OF COMMERCE,Wolfforth,TX,79382,1,www.theabcbank.com,29832.0,66345.0,2020-06-30,22046.0,48466.0,22768.0,52857.0,AMERICAN BANK OF COMMERCE,Wolfforth,TX,79382,1,www.theabcbank.com,30671.0,65765.0,2020-03-30,20477.0,49374.0,24317.0,51977.0
99,15423,AMERICAN BANK OF MISSOURI,Wellsville,MO,63384,1,www.americanbankofmissouri.bank,66425.0,62528.0,2020-06-30,48358.0,41302.0,36736.0,25342.0,AMERICAN BANK OF MISSOURI,Wellsville,MO,63384,1,www.americanbankofmissouri.bank,64762.0,65819.0,2020-03-30,21219.0,71382.0,34451.0,25570.0
100,34606,AMERICAN BANK OF OKLAHOMA,Collinsville,OK,74021,1,http://www.americanbankok.com,31260.0,76696.0,2020-06-30,17399.0,51167.0,32852.0,25433.0,AMERICAN BANK OF OKLAHOMA,Collinsville,OK,74021,1,http://www.americanbankok.com,32300.0,82258.0,2020-03-30,16744.0,56979.0,34146.0,24127.0
101,59157,AMERICAN BANK OF THE CAROLINAS,Monroe,NC,28110,1,https://www.abc-nc.com,1343.0,3815.0,2020-06-30,2295.0,2760.0,0.0,1873.0,AMERICAN BANK OF THE CAROLINAS,Monroe,NC,28110,1,https://www.abc-nc.com,1535.0,3538.0,2020-03-30,1579.0,3489.0,0.0,1864.0
102,5216,AMERICAN BANK OF THE NORTH,Nashwauk,MN,55769,1,http://www.ambnk.com,38295.0,9650.0,2020-06-30,7679.0,19162.0,14252.0,5174.0,AMERICAN BANK OF THE NORTH,Nashwauk,MN,55769,1,http://www.ambnk.com,38991.0,10748.0,2020-03-30,6990.0,19886.0,15448.0,5409.0
103,23886,"AMERICAN BANK, NATIONAL ASSOCIATION",Waco,TX,76712,1,www.ambankwaco.com,20203.0,19616.0,2020-06-30,9547.0,18224.0,9181.0,40402.0,"AMERICAN BANK, NATIONAL ASSOCIATION",Waco,TX,76712,1,www.ambankwaco.com,20735.0,20898.0,2020-03-30,7357.0,20837.0,10295.0,44870.0
104,5800,"AMERICAN BANK, NATIONAL ASSOCIATION",Le Mars,IA,51031,1,www.am-bank.com,53945.0,29227.0,2020-06-30,12697.0,36307.0,27853.0,19996.0,"AMERICAN BANK, NATIONAL ASSOCIATION",Le Mars,IA,51031,1,www.am-bank.com,55200.0,27896.0,2020-03-30,13043.0,38178.0,25400.0,15672.0
105,20241,"AMERICAN BANK, NATIONAL ASSOCIATION",Corpus Christi,TX,78401,1,http://americanbank.com,11801.0,22540.0,2020-06-30,11270.0,19764.0,3043.0,64241.0,"AMERICAN BANK, NATIONAL ASSOCIATION",Corpus Christi,TX,78401,1,http://americanbank.com,12616.0,22401.0,2020-03-30,9665.0,22031.0,3057.0,77694.0
106,21567,"AMERICAN BANK, NATIONAL ASSOCIATION",Dallas,TX,75220,1,https://abdallas.bank,2927.0,16850.0,2020-06-30,1548.0,6638.0,7588.0,9680.0,"AMERICAN BANK, NATIONAL ASSOCIATION",Dallas,TX,75220,1,https://abdallas.bank,3017.0,17270.0,2020-03-30,1503.0,6434.0,8348.0,9954.0
107,34788,AMERICAN BUSINESS BANK,Los Angeles,CA,90071,0,http://WWW.AMERICANBB.BANK,957.0,6400.0,2020-06-30,4533.0,2489.0,335.0,28355.0,AMERICAN BUSINESS BANK,Los Angeles,CA,90071,0,http://WWW.AMERICANBB.BANK,905.0,7170.0,2020-03-30,2631.0,4872.0,571.0,27969.0
108,57686,"AMERICAN COMMERCE BANK, NATIONAL ASSOCIATION",Bremen,GA,30110,1,www.americancommercebank.com,64263.0,91038.0,2020-06-30,26924.0,59562.0,54582.0,20140.0,"AMERICAN COMMERCE BANK, NATIONAL ASSOCIATION",Bremen,GA,30110,1,www.americancommercebank.com,64866.0,92987.0,2020-03-30,12960.0,68357.0,60508.0,18832.0
109,35033,AMERICAN COMMUNITY BANK,Glen Cove,NY,11542,1,http://ACBALWAYS.COM/,8705.0,10413.0,2020-06-30,6198.0,8791.0,3831.0,17045.0,AMERICAN COMMUNITY BANK,Glen Cove,NY,11542,1,http://ACBALWAYS.COM/,9444.0,11580.0,2020-03-30,5032.0,12476.0,2928.0,18223.0
110,35412,AMERICAN COMMUNITY BANK & TRUST,Woodstock,IL,60098,1,http://www.amcombank.com,23058.0,33469.0,2020-06-30,15471.0,22538.0,16185.0,55357.0,AMERICAN COMMUNITY BANK & TRUST,Woodstock,IL,60098,1,http://www.amcombank.com,23432.0,33176.0,2020-03-30,7888.0,28168.0,18408.0,55887.0
111,29878,AMERICAN COMMUNITY BANK OF INDIANA,Saint John,IN,46373,1,www.acbanker.com,29007.0,24131.0,2020-06-30,5335.0,27037.0,20361.0,8803.0,AMERICAN COMMUNITY BANK OF INDIANA,Saint John,IN,46373,1,www.acbanker.com,29550.0,24558.0,2020-03-30,8067.0,16917.0,28855.0,9645.0
112,57444,AMERICAN CONTINENTAL BANK,City Of Industry,CA,91748,1,http://www.americancontinentalbank.com,13597.0,74245.0,2020-06-30,27801.0,59698.0,343.0,60687.0,AMERICAN CONTINENTAL BANK,City Of Industry,CA,91748,1,http://www.americancontinentalbank.com,14652.0,77864.0,2020-03-30,27435.0,64775.0,306.0,60644.0
113,57359,AMERICAN EAGLE BANK,South Elgin,IL,60177,1,http://www.americaneaglebank.com,62878.0,52830.0,2020-06-30,15507.0,35812.0,56189.0,43229.0,AMERICAN EAGLE BANK,South Elgin,IL,60177,1,http://www.americaneaglebank.com,66504.0,55812.0,2020-03-30,21804.0,37483.0,55254.0,48323.0
114,58514,AMERICAN EAGLE BANK OF CHICAGO,Chicago,IL,60647,1,http://www.americaneaglebank.com,20545.0,23864.0,2020-06-30,5152.0,14877.0,20532.0,10415.0,AMERICAN EAGLE BANK OF CHICAGO,Chicago,IL,60647,1,http://www.americaneaglebank.com,21434.0,27589.0,2020-03-30,8002.0,15076.0,22116.0,11836.0
115,16635,AMERICAN EQUITY BANK,Minnetonka,MN,55343,1,www.americanequitybank.com,8037.0,8899.0,2020-06-30,4639.0,5033.0,7135.0,4012.0,AMERICAN EQUITY BANK,Minnetonka,MN,55343,1,www.americanequitybank.com,5620.0,12979.0,2020-03-30,6298.0,5666.0,6458.0,3747.0
116,428,AMERICAN EXCHANGE BANK,Henryetta,OK,74437,1,americanexchange.bank,8224.0,5483.0,2020-06-30,4715.0,7900.0,1091.0,1235.0,AMERICAN EXCHANGE BANK,Henryetta,OK,74437,1,americanexchange.bank,10248.0,5575.0,2020-03-30,3490.0,9019.0,1313.0,1231.0
117,10647,AMERICAN EXCHANGE BANK,Elmwood,NE,68349,1,www.aebank.com,4400.0,3922.0,2020-06-30,946.0,3017.0,2727.0,1892.0,AMERICAN EXCHANGE BANK,Elmwood,NE,68349,1,www.aebank.com,4255.0,4306.0,2020-03-30,598.0,2521.0,3917.0,1614.0
118,2328,"AMERICAN EXCHANGE BANK, LINDSAY, OKLAHOMA",Lindsay,OK,73052,1,,3336.0,3021.0,2020-06-30,1390.0,3604.0,1363.0,2804.0,"AMERICAN EXCHANGE BANK, LINDSAY, OKLAHOMA",Lindsay,OK,73052,1,,3448.0,2708.0,2020-03-30,1410.0,3192.0,1554.0,2804.0
119,27471,AMERICAN EXPRESS NATIONAL BANK,Sandy,UT,84070,0,http://www.americanexpress.com,8508453.0,1007414.0,2020-06-30,1017988.0,3641667.0,4297653.0,1004212.0,AMERICAN EXPRESS NATIONAL BANK,Sandy,UT,84070,0,http://www.americanexpress.com,9431922.0,873009.0,2020-03-30,1459995.0,3242512.0,4976209.0,769696.0
120,29140,AMERICAN FEDERAL BANK,Fargo,ND,58102,1,www.americanfederalbank.com,64402.0,40467.0,2020-06-30,24567.0,35752.0,24568.0,14178.0,AMERICAN FEDERAL BANK,Fargo,ND,58102,1,www.americanfederalbank.com,66468.0,43384.0,2020-03-30,24789.0,37204.0,27162.0,16787.0
121,34656,AMERICAN FIRST NATIONAL BANK,Houston,TX,77036,0,www.afnb.com,215623.0,481492.0,2020-06-30,150955.0,526370.0,19667.0,401701.0,AMERICAN FIRST NATIONAL BANK,Houston,TX,77036,0,www.afnb.com,251764.0,534658.0,2020-03-30,417102.0,356421.0,12784.0,408324.0
122,4190,AMERICAN HERITAGE BANK,Sapulpa,OK,74066,1,http://www.ahb.bank,75649.0,58621.0,2020-06-30,39543.0,59931.0,34370.0,80418.0,AMERICAN HERITAGE BANK,Sapulpa,OK,74066,1,http://www.ahb.bank,75848.0,59507.0,2020-03-30,37606.0,60878.0,36211.0,79912.0
123,57025,AMERICAN HERITAGE BANK,Clovis,NM,88101,1,www.ahbnm.com,8099.0,8593.0,2020-06-30,1906.0,7626.0,4959.0,9210.0,AMERICAN HERITAGE BANK,Clovis,NM,88101,1,www.ahbnm.com,8304.0,8577.0,2020-03-30,2608.0,7340.0,4871.0,9002.0
124,8843,AMERICAN HERITAGE NATIONAL BANK,Long Prairie,MN,56347,1,www.logbank.com,29545.0,10715.0,2020-06-30,7005.0,20674.0,9286.0,8139.0,AMERICAN HERITAGE NATIONAL BANK,Long Prairie,MN,56347,1,www.logbank.com,30817.0,10862.0,2020-03-30,6942.0,19705.0,11076.0,8578.0
125,1439,AMERICAN INTERSTATE BANK,Elkhorn,NE,68022,1,http://www.americaninterstatebank.com,7250.0,3850.0,2020-06-30,1895.0,5683.0,3522.0,3129.0,AMERICAN INTERSTATE BANK,Elkhorn,NE,68022,1,http://www.americaninterstatebank.com,7216.0,3694.0,2020-03-30,2212.0,5817.0,2881.0,2879.0
126,57695,AMERICAN INVESTORS BANK AND MORTGAGE,Eden Prairie,MN,55344,1,www.aibandm.com,6854.0,13102.0,2020-06-30,6033.0,12061.0,1564.0,4352.0,AMERICAN INVESTORS BANK AND MORTGAGE,Eden Prairie,MN,55344,1,www.aibandm.com,7631.0,10904.0,2020-03-30,5802.0,10971.0,1463.0,3400.0
127,34334,AMERICAN METRO BANK,Chicago,IL,60640,1,http://www.americanmetrobank.com,6091.0,16404.0,2020-06-30,5559.0,16196.0,703.0,16386.0,AMERICAN METRO BANK,Chicago,IL,60640,1,http://www.americanmetrobank.com,6329.0,17386.0,2020-03-30,6854.0,16298.0,495.0,16670.0
128,58309,AMERICAN MOMENTUM BANK,College Station,TX,77845,0,www.americanmomentum.bank,43546.0,100031.0,2020-06-30,42448.0,79975.0,17410.0,111934.0,AMERICAN MOMENTUM BANK,College Station,TX,77845,0,www.americanmomentum.bank,46122.0,107314.0,2020-03-30,35499.0,95633.0,21248.0,137156.0
129,24472,AMERICAN NATION BANK,Ardmore,OK,73401,1,www.bankanb.com,44548.0,128823.0,2020-06-30,18733.0,67191.0,63679.0,43085.0,AMERICAN NATION BANK,Ardmore,OK,73401,1,www.bankanb.com,44966.0,130541.0,2020-03-30,22844.0,64327.0,62823.0,48449.0
130,19300,AMERICAN NATIONAL BANK,Omaha,NE,68114,1,www.american.bank,125116.0,203517.0,2020-06-30,126541.0,140846.0,54994.0,103973.0,AMERICAN NATIONAL BANK,Omaha,NE,68114,1,www.american.bank,157202.0,145259.0,2020-03-30,96822.0,123764.0,73370.0,122731.0
131,26398,AMERICAN NATIONAL BANK,Oakland Park,FL,33308,1,www.americannationalbank.com,3846.0,8546.0,2020-06-30,2399.0,8467.0,1461.0,13101.0,AMERICAN NATIONAL BANK,Oakland Park,FL,33308,1,www.americannationalbank.com,3853.0,8762.0,2020-03-30,1727.0,6903.0,3922.0,14545.0
132,22373,AMERICAN NATIONAL BANK & TRUST,Wichita Falls,TX,76308,1,www.amnat.com,40339.0,45378.0,2020-06-30,18114.0,41756.0,20829.0,27307.0,AMERICAN NATIONAL BANK & TRUST,Wichita Falls,TX,76308,1,www.amnat.com,42367.0,47673.0,2020-03-30,20550.0,40771.0,21900.0,30108.0
133,33812,AMERICAN NATIONAL BANK - FOX CITIES,Appleton,WI,54911,1,http://www.anbfc.bank,67211.0,40287.0,2020-06-30,19845.0,49591.0,34945.0,11167.0,AMERICAN NATIONAL BANK - FOX CITIES,Appleton,WI,54911,1,http://www.anbfc.bank,67103.0,45654.0,2020-03-30,18622.0,51631.0,39753.0,11585.0
134,6837,AMERICAN NATIONAL BANK AND TRUST COMPANY,Danville,VA,24541,1,www.amnb.com,128858.0,128660.0,2020-06-30,40517.0,114261.0,72719.0,180678.0,AMERICAN NATIONAL BANK AND TRUST COMPANY,Danville,VA,24541,1,www.amnb.com,132538.0,137492.0,2020-03-30,41122.0,116106.0,80553.0,183776.0
135,26499,AMERICAN NATIONAL BANK OF MINNESOTA,Baxter,MN,56425,1,http://www.anbmn.com,58766.0,52140.0,2020-06-30,32350.0,62019.0,15906.0,8379.0,AMERICAN NATIONAL BANK OF MINNESOTA,Baxter,MN,56425,1,http://www.anbmn.com,56017.0,60127.0,2020-03-30,31739.0,63593.0,20117.0,7547.0
136,58469,"AMERICAN PLUS BANK, N.A.",Arcadia,CA,91007,1,http://www.bankaplus.com,75278.0,133827.0,2020-06-30,49722.0,146489.0,12846.0,109469.0,"AMERICAN PLUS BANK, N.A.",Arcadia,CA,91007,1,http://www.bankaplus.com,80679.0,145394.0,2020-03-30,94777.0,115511.0,14795.0,104696.0
137,58584,AMERICAN PRIDE BANK,Macon,GA,31204,1,www.americanpridebank.com,25671.0,35885.0,2020-06-30,16459.0,31919.0,11239.0,23593.0,AMERICAN PRIDE BANK,Macon,GA,31204,1,www.americanpridebank.com,27640.0,39875.0,2020-03-30,14222.0,38623.0,12284.0,23443.0
138,24655,AMERICAN RIVER BANK,Sacramento,CA,95815,1,www.americanriverbank.com,12990.0,13982.0,2020-06-30,6192.0,10530.0,7444.0,42475.0,AMERICAN RIVER BANK,Sacramento,CA,95815,1,www.americanriverbank.com,13351.0,14317.0,2020-03-30,5693.0,11438.0,7122.0,43246.0
139,58281,AMERICAN RIVIERA BANK,Santa Barbara,CA,93101,1,www.americanrivierabank.com,6675.0,15872.0,2020-06-30,9219.0,9117.0,4210.0,21772.0,AMERICAN RIVIERA BANK,Santa Barbara,CA,93101,1,www.americanrivierabank.com,8031.0,25500.0,2020-03-30,16886.0,13452.0,3175.0,31167.0
140,9104,AMERICAN SAVINGS BANK,Tripoli,IA,50676,1,http://www.asbtripoli.com,9700.0,2779.0,2020-06-30,1721.0,5761.0,3955.0,3755.0,AMERICAN SAVINGS BANK,Tripoli,IA,50676,1,http://www.asbtripoli.com,9424.0,2484.0,2020-03-30,1493.0,5303.0,4019.0,3740.0
141,32526,"AMERICAN SAVINGS BANK, FSB",Honolulu,HI,96817,1,www.asbhawaii.com,311416.0,163268.0,2020-06-30,83892.0,180055.0,153426.0,182943.0,"AMERICAN SAVINGS BANK, FSB",Honolulu,HI,96817,1,www.asbhawaii.com,320471.0,167802.0,2020-03-30,65200.0,203482.0,161999.0,303393.0
142,26944,AMERICAN STATE BANK,Osceola,IA,50213,1,www.americanstatebank.com,12277.0,16792.0,2020-06-30,4309.0,10401.0,10470.0,21795.0,AMERICAN STATE BANK,Osceola,IA,50213,1,www.americanstatebank.com,13614.0,17894.0,2020-03-30,4240.0,11890.0,11764.0,22512.0
143,228,AMERICAN STATE BANK,Sioux Center,IA,51250,1,www.ambankiowa.com,109039.0,114455.0,2020-06-30,30959.0,102658.0,53648.0,62734.0,AMERICAN STATE BANK,Sioux Center,IA,51250,1,www.ambankiowa.com,109002.0,110892.0,2020-03-30,26729.0,104450.0,46017.0,53154.0
144,9967,AMERICAN STATE BANK,Arp,TX,75750,1,www.asbtx.com,32801.0,66758.0,2020-06-30,32656.0,45095.0,18551.0,37853.0,AMERICAN STATE BANK,Arp,TX,75750,1,www.asbtx.com,33754.0,72484.0,2020-03-30,18452.0,63165.0,20766.0,51408.0
145,57144,AMERICAN STATE BANK & TRUST COMPANY,Wichita,KS,67206,1,https://asbt.bank,52419.0,31497.0,2020-06-30,18463.0,45737.0,17483.0,35283.0,AMERICAN STATE BANK & TRUST COMPANY,Wichita,KS,67206,1,https://asbt.bank,53459.0,31832.0,2020-03-30,16056.0,47648.0,19556.0,29857.0
146,15444,AMERICAN STATE BANK & TRUST COMPANY OF WILLISTON,Williston,ND,58801,1,www.asbt.com,23065.0,14840.0,2020-06-30,5299.0,16064.0,11692.0,9146.0,AMERICAN STATE BANK & TRUST COMPANY OF WILLISTON,Williston,ND,58801,1,www.asbt.com,23333.0,15255.0,2020-03-30,6411.0,15127.0,12054.0,9129.0
147,22263,AMERICAN STATE BANK OF GRYGLA,Grygla,MN,56727,1,http://www.asbgrygla.com,4000.0,1857.0,2020-06-30,645.0,4147.0,685.0,251.0,AMERICAN STATE BANK OF GRYGLA,Grygla,MN,56727,1,http://www.asbgrygla.com,4033.0,2106.0,2020-03-30,1603.0,3272.0,828.0,0.0
148,10120,AMERICAN TRUST AND SAVINGS BANK,Lowden,IA,52255,1,www.atsb-lowden.com,3270.0,1600.0,2020-06-30,933.0,2135.0,1101.0,552.0,AMERICAN TRUST AND SAVINGS BANK,Lowden,IA,52255,1,www.atsb-lowden.com,3190.0,1743.0,2020-03-30,1018.0,2395.0,989.0,552.0
149,8205,AMERICANA COMMUNITY BANK,Sleepy Eye,MN,56085,1,www.americanafinancial.com,13333.0,6722.0,2020-06-30,4807.0,10371.0,4813.0,5150.0,AMERICANA COMMUNITY BANK,Sleepy Eye,MN,56085,1,www.americanafinancial.com,13811.0,9182.0,2020-03-30,5246.0,6860.0,10810.0,5500.0
150,2838,AMERIFIRST BANK,Montgomery,AL,36116,1,www.amerifirstbank.com,17427.0,19850.0,2020-06-30,10442.0,16713.0,7540.0,13038.0,AMERIFIRST BANK,Montgomery,AL,36116,1,www.amerifirstbank.com,18228.0,21579.0,2020-03-30,9707.0,19058.0,8702.0,13312.0
151,58303,"AMERIPRISE BANK, FSB",Minneapolis,MN,55402,0,http://www.ameriprise.com,0.0,0.0,2020-06-30,0.0,0.0,0.0,0.0,"AMERIPRISE BANK, FSB",Minneapolis,MN,55402,0,http://www.ameriprise.com,0.0,0.0,2020-03-30,0.0,0.0,0.0,0.0
152,20504,AMERIS BANK,Atlanta,GA,30305,0,http://www.amerisbank.com,902171.0,887197.0,2020-06-30,483309.0,998903.0,267284.0,582959.0,AMERIS BANK,Atlanta,GA,30305,0,http://www.amerisbank.com,958791.0,966316.0,2020-03-30,442176.0,1124748.0,317852.0,635777.0
153,7542,AMERISERV FINANCIAL BANK,Johnstown,PA,15901,1,AmeriServ.com,160030.0,80135.0,2020-06-30,74390.0,64252.0,69861.0,75619.0,AMERISERV FINANCIAL BANK,Johnstown,PA,15901,1,AmeriServ.com,162725.0,79553.0,2020-03-30,74294.0,64719.0,70085.0,69241.0
154,15510,AMERISTATE BANK,Atoka,OK,74525,1,www.ameristatebank.com,26728.0,50781.0,2020-06-30,17875.0,43627.0,13962.0,30356.0,AMERISTATE BANK,Atoka,OK,74525,1,www.ameristatebank.com,27114.0,49840.0,2020-03-30,15053.0,43155.0,16448.0,30186.0
155,57295,AMG NATIONAL TRUST BANK,Boulder,CO,80302,1,http://www.amgnational.com,77.0,213.0,2020-06-30,111.0,0.0,179.0,527.0,AMG NATIONAL TRUST BANK,Boulder,CO,80302,1,http://www.amgnational.com,127.0,213.0,2020-03-30,0.0,161.0,179.0,782.0
156,26658,AMISTAD BANK,Del Rio,TX,78840,1,http://www.amistadbank.com,1172.0,1704.0,2020-06-30,839.0,1907.0,130.0,5000.0,AMISTAD BANK,Del Rio,TX,78840,1,http://www.amistadbank.com,1225.0,1625.0,2020-03-30,586.0,2191.0,73.0,251.0
157,28949,AMORY FEDERAL SAVINGS AND LOAN ASSOCIATION,Amory,MS,38821,1,www.amoryfederal.com,22016.0,29247.0,2020-06-30,9350.0,24052.0,16519.0,8208.0,AMORY FEDERAL SAVINGS AND LOAN ASSOCIATION,Amory,MS,38821,1,www.amoryfederal.com,22754.0,29923.0,2020-03-30,7678.0,25335.0,16793.0,8162.0
158,22381,ANAHUAC NATIONAL BANK,Anahuac,TX,77514,1,http://WWW.ANBANK.NET,8224.0,9424.0,2020-06-30,4431.0,10399.0,2792.0,28746.0,ANAHUAC NATIONAL BANK,Anahuac,TX,77514,1,http://WWW.ANBANK.NET,8384.0,8623.0,2020-03-30,4672.0,9003.0,3306.0,8531.0
159,19220,ANB BANK,Denver,CO,80206,0,ANBBANK.COM,57338.0,30572.0,2020-06-30,19689.0,45394.0,17315.0,42971.0,ANB BANK,Denver,CO,80206,0,ANBBANK.COM,58350.0,32768.0,2020-03-30,21869.0,46154.0,17947.0,39136.0
160,57931,ANCHOR BANK,Juno Beach,FL,33408,1,http://www.anchorbank.com,1249.0,35311.0,2020-06-30,10756.0,17854.0,7137.0,4542.0,ANCHOR BANK,Juno Beach,FL,33408,1,http://www.anchorbank.com,1251.0,38407.0,2020-03-30,8961.0,22745.0,7141.0,3283.0
161,4208,ANCHOR D BANK,Texhoma,OK,73949,1,www.anchordbank.com,17723.0,34217.0,2020-06-30,24957.0,15919.0,10334.0,22606.0,ANCHOR D BANK,Texhoma,OK,73949,1,www.anchordbank.com,18523.0,38629.0,2020-03-30,33321.0,16770.0,6483.0,26278.0
162,11681,ANCHOR STATE BANK,Anchor,IL,61720,1,,3179.0,1393.0,2020-06-30,1014.0,2289.0,878.0,830.0,ANCHOR STATE BANK,Anchor,IL,61720,1,,3233.0,1125.0,2020-03-30,1129.0,1986.0,839.0,820.0
163,9923,ANDERSON BROTHERS BANK,Mullins,SC,29574,1,www.abbank.com,108802.0,159638.0,2020-06-30,40962.0,186953.0,37404.0,58249.0,ANDERSON BROTHERS BANK,Mullins,SC,29574,1,www.abbank.com,93218.0,135401.0,2020-03-30,53362.0,133672.0,38955.0,56556.0
164,10858,ANDERSON STATE BANK,Oneida,IL,61467,1,www.andersonstatebank.com,8940.0,5880.0,2020-06-30,3480.0,9466.0,1190.0,2451.0,ANDERSON STATE BANK,Oneida,IL,61467,1,www.andersonstatebank.com,8829.0,6112.0,2020-03-30,2653.0,10203.0,1549.0,2196.0
165,18483,ANDES STATE BANK,Lake Andes,SD,57356,1,http://www.andesstatebank.com,2274.0,562.0,2020-06-30,796.0,1664.0,376.0,5335.0,ANDES STATE BANK,Lake Andes,SD,57356,1,http://www.andesstatebank.com,2271.0,560.0,2020-03-30,931.0,1311.0,589.0,5321.0
166,16410,ANDOVER STATE BANK,Andover,KS,67002,1,WWW.GOASB.COM,6741.0,5923.0,2020-06-30,2403.0,6301.0,2373.0,5838.0,ANDOVER STATE BANK,Andover,KS,67002,1,WWW.GOASB.COM,7554.0,6298.0,2020-03-30,3147.0,7226.0,1891.0,5817.0
167,22015,ANDREW JOHNSON BANK,Greeneville,TN,37743,1,www.andrewjohnsonbank.com,34956.0,29810.0,2020-06-30,18746.0,34522.0,11156.0,7688.0,ANDREW JOHNSON BANK,Greeneville,TN,37743,1,www.andrewjohnsonbank.com,37075.0,33240.0,2020-03-30,17496.0,41672.0,10959.0,9247.0
168,17751,ANDROSCOGGIN SAVINGS BANK,Lewiston,ME,4240,1,www.androscogginbank.com,53379.0,54973.0,2020-06-30,16590.0,48535.0,37449.0,21899.0,ANDROSCOGGIN SAVINGS BANK,Lewiston,ME,4240,1,www.androscogginbank.com,55256.0,68229.0,2020-03-30,40043.0,46276.0,33567.0,22068.0
169,32018,"ANGELINA SAVINGS BANK, SSB",Lufkin,TX,75901,1,www.angelinabank.com,6339.0,3732.0,2020-06-30,2671.0,6723.0,524.0,1086.0,"ANGELINA SAVINGS BANK, SSB",Lufkin,TX,75901,1,www.angelinabank.com,6301.0,3934.0,2020-03-30,2516.0,6859.0,646.0,842.0
